MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,N_OBSERVATIONS,MEAN_ERROR_BIAS,MEDIAN_ERROR_BIAS,ERROR_STD,ERROR_VAR,ABS_ERROR_MEAN,ABS_ERROR_MEDIAN,PREDICTION_STD,ACTUAL_STD,ERROR_AUTOCORR_LAG1
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,168.0,ensemble,243,-2.1420035518518517,-1.0832890000000002,5.382184745312845,28.967912632678296,3.705231006995885,1.9659744000000003,21.88118445986345,21.644676250389573,0.40128297022808335
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,168.0,ensemble,243,-7.879618432098766,-2.4154990000000005,26.453785447679188,699.8027645118432,9.26887834403292,2.948442,21.943038324521563,35.66761617912996,0.03834922702377055
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,168.0,ensemble,243,-2.0851875905349795,0.1160654000000001,15.501256946521755,240.28896692208897,3.242404355967078,0.8122284000000004,5.1559308850667005,16.623209989960525,0.062204936861091166
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,168.0,ensemble,243,-10.196340347325101,0.7645730000000004,92.6900174106233,8591.43932758165,12.678092443621399,1.646744,6.393517002141379,93.2102494490528,0.016817751303710004
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,168.0,ensemble,243,-0.7540980034979425,0.44583490000000003,2.857659841273934,8.166219768429766,1.9499835248971191,1.0182020999999999,5.187389226188066,7.337457645105881,0.7696628658329803
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,168.0,ensemble,243,-0.7332323895061729,0.4812770999999999,4.557318241123311,20.769149550875266,2.2747669067901235,1.0288649999999997,6.97248336042808,10.025695724674444,0.26055815276658667
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,168.0,ensemble,243,-7.218268275720165,-2.283289999999999,18.45729133181353,340.67160330743883,8.075959592592593,2.6700680000000006,10.510477757748776,25.02977580457957,0.3625775462994646
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,168.0,ensemble,243,-14.482350125514401,-3.519971,35.65054394934797,1270.9612838843914,15.683699483539094,4.246818999999999,11.097559768445107,42.0419256592193,0.42704187646713226
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,ensemble,243,0.40850923621399177,0.4486820000000007,0.9515408186043429,0.905429929470223,0.7721987295473252,0.64644055,1.2885507857027931,1.6583956077090714,0.537844262159723
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,ensemble,243,0.20723649814814818,0.42138569999999986,1.9277559337158194,3.7162429399765506,1.1861960411934156,0.7661773000000001,1.989206829061097,2.883929212336049,0.160099302339091
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,ensemble,243,-2.221023008641975,-0.31970849999999995,4.052648278355333,16.423958068056443,3.067181493415638,1.4857879999999994,6.084373191922084,9.226842324694095,0.8175821528952826
lstm_features_1_ts168_ensemble,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,ensemble,243,-2.5881558037037036,0.5124049999999993,7.863828203909791,61.83979402060709,5.3625963288065845,3.061762,6.574089858451691,12.517591406746885,0.5591149683220183
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,recency,243,-1.3640299748971192,-0.3544217999999999,3.1387599595172495,9.851814083468724,1.8224941913580244,0.7478632999999999,4.746145777673428,6.010759859506859,0.15416309553619165
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,recency,243,-1.1772229024691359,0.4699070000000001,6.8437728127442785,46.83722631245773,3.294833022633745,1.1064720000000001,7.1580810385533615,10.552818626231158,-0.07010678786391276
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,recency,243,0.20640743456790123,0.0303574000000002,1.0041702311512264,1.0083578531303075,0.525063372016461,0.25284500000000065,1.9031934294961126,1.7587844462463593,0.20687019958868139
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,recency,243,1.5395105316872428,1.3212869,2.393958434053055,5.731036983973754,2.045365410699588,1.4895195999999995,2.749978668433899,2.8277430295569976,0.2743584720874957
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,recency,243,-0.14503335390946492,0.01126599999999911,1.4770542758187246,2.181689333714377,0.8478236148148147,0.43757780000000013,3.6527838597568434,4.010206206432753,0.09007506411960996
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,recency,243,-0.6260719757201645,0.17063080000000008,4.685712422783122,21.955900909024077,1.8685699271604936,0.6606529999999999,5.537988126950572,7.568635942132023,0.01912603634395489
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,recency,243,-1.2461906205761317,-0.5419169999999998,3.8924577293588327,15.15122717484532,2.000884910288066,1.0029430000000001,3.5051461211961397,4.976233944206753,0.17995942990480338
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,recency,243,-2.844154700411522,0.05353700000000039,20.499626001464843,420.23466619993343,5.018281990946502,2.0484994999999997,4.484350178578361,20.651499955769342,0.05623954211408641
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,recency,243,-1.0115310341563786,0.3015119999999998,4.378108600728037,19.167834919768815,2.5256909296296297,1.2464842,7.892264218712303,10.560167175756378,0.500601902851861
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,recency,243,-2.8330853592592593,-0.07139600000000002,15.110104597061497,228.315260934139,4.757969938683129,1.5260057000000002,11.198524350482987,21.835945348868762,0.05869734006643506
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,recency,243,-1.2142374473251027,0.5707740000000001,7.346502295033301,53.97109597092956,3.4042856160493824,1.360361000000001,7.497507935536523,10.609856590555522,0.15377382748395066
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,recency,243,-3.698718481893005,1.0672636000000004,16.4000442412185,268.96145111392406,7.25791076584362,2.3336310000000005,9.452875566166483,19.567372197604406,0.10878929185686384
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,168.0,recency,243,-0.7384212991769546,-0.5473612000000001,5.498243123985869,30.23067745045789,3.3272659181069963,1.400271,22.781445553531427,21.644676250389573,0.36377278676038144
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,168.0,recency,243,-1.32174194526749,0.017954000000000025,27.6885458189532,766.6555695682708,7.171881509053497,1.7040539999999993,30.4783996815718,35.66761617912996,-0.008254810101995073
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,168.0,recency,243,-1.809466420987655,-0.046300999999999704,15.388880472469804,236.81764219596243,3.0126874012345675,0.6327965999999998,6.863374227970175,16.623209989960525,-0.05203412189002335
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,168.0,recency,243,-9.97022495308642,0.42188979999999976,92.55586560816033,8566.588258475836,12.27189241069959,1.1819049999999987,8.34329284005055,93.2102494490528,-0.0009162575095113956
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,168.0,recency,243,-0.5741970931275721,0.34483790000000003,2.3749790864436657,5.64052566104479,1.5509727521399175,0.8099092999999997,5.645327288663699,7.337457645105881,0.6839706631858834
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,168.0,recency,243,-0.18533869897119343,0.29070059999999986,3.9951191365041474,15.960976914861645,1.7711595767489714,0.6872119999999988,8.181266852425658,10.025695724674444,0.03230768906943807
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,168.0,recency,243,-2.920323135802469,0.18157200000000095,17.3292855810927,300.30413875106746,7.018718226337449,1.796316000000001,15.974471337639768,25.02977580457957,0.09825093515115968
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,168.0,recency,243,-8.662335366255144,0.8913669999999989,33.91003879629329,1149.8907311661164,13.649521987654323,3.5025139999999997,17.20958345725002,42.0419256592193,0.28228958098952356
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,recency,243,0.2623751388065844,0.33198384999999997,0.802232386503739,0.6435768019554844,0.5992876951851852,0.44592180000000003,1.3033946575961366,1.6583956077090714,0.4070726655836766
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,recency,243,-0.19079565567901233,0.17809089999999994,1.7196988538197198,2.9573641478288577,0.8893706858847737,0.38878619999999975,2.1047797723366584,2.883929212336049,-0.03399896514714811
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,recency,243,-0.6436803621399175,-0.27551799999999993,2.552661523928442,6.516080855744676,1.689205129218107,0.8438700000000008,7.8670461488381624,9.226842324694095,0.5211951774294787
lstm_features_1_ts168_recency,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,recency,243,-1.40906256872428,0.6712835999999998,6.225916856917416,38.76204070924843,4.01933242962963,2.401802,8.066106563992122,12.517591406746885,0.4103931958486258
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,single,243,-0.0521898551440329,0.45022570000000073,2.7817825133863927,7.738313951782317,1.5394103950617282,0.6584857,5.346908297261727,6.010759859506859,-0.15159127999929134
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,single,243,-0.9133383925925925,0.5113686,6.751772057631503,45.58642591821354,3.363293510288065,1.1927319999999995,7.530503254730297,10.552818626231158,-0.09887601244960109
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,single,243,0.2687445399176954,0.14032,0.9987793769506212,0.9975602438218713,0.5342160773662552,0.2801400000000003,1.926471517965601,1.7587844462463593,0.05715017746344609
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,single,243,0.6209045613168724,0.6826415000000008,2.1682190358363855,4.701173787363266,1.2993806106995887,0.7802182999999996,2.2544739717903997,2.8277430295569976,0.11816061486273077
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,single,243,-0.1008845259259259,0.035361500000000046,1.2339529262908928,1.5226398243018577,0.6380829530864197,0.3028550000000001,3.856559602102166,4.010206206432753,-0.10007301079293222
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,single,243,-0.17307154609053502,0.41657370000000027,4.67969929670637,21.899585507594093,1.9703947847736625,0.8568189999999998,5.835835887334089,7.568635942132023,-0.0038262422450922105
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,single,243,-0.7688298699588477,0.05726380000000031,3.945025478757026,15.563226028042102,1.775564408230453,0.8507500000000006,3.8529041313273558,4.976233944206753,0.08932679909640673
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,single,243,-2.8330370740740736,-0.017400999999999556,20.378147586827378,415.26889907051844,5.201114136625513,2.4317019999999996,4.447916016811906,20.651499955769342,0.03368526583818672
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,single,243,-1.129028154320988,-0.18186239999999998,3.181707909863808,10.123265223689923,1.788163214403292,0.6045732000000001,8.948278155652618,10.560167175756378,0.20041582935542074
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,single,243,-2.483104030041152,0.009337000000000373,14.731396405786533,217.01404006442039,4.629677174897119,1.3407270000000011,11.949547144926369,21.835945348868762,0.03693639937585554
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,single,243,-0.9039288263374486,0.4960749999999994,7.235749550858103,52.356071562743246,3.329987611522634,1.181761999999999,8.650943428992129,10.609856590555522,0.002694476834657937
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,single,243,-2.994090653909465,1.0288339999999998,15.785387911892974,249.1784715289368,6.979636891769547,2.075132,11.77978944979373,19.567372197604406,-0.003432540981020017
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,AVERAGE,168.0,single,243,-0.7504240930041152,0.19536320000000007,4.783287867595044,22.879842824281948,2.6333970139917695,1.0396569999999983,20.929893830408073,21.644676250389573,0.0013777168785458608
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,MARGINAL,168.0,single,243,1.4274850230452671,0.046044000000000196,29.690403856683687,881.5200811729776,8.552473590123455,1.9626870000000025,35.261571319680236,35.66761617912996,0.026822761074046127
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,12_16,POS,AVERAGE,168.0,single,243,-0.7462156403292183,0.4373269999999998,15.523701937929388,240.98532185767263,3.507882188477366,0.6603019999999997,8.688582298580767,16.623209989960525,-0.14552266665611868
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,12_16,POS,MARGINAL,168.0,single,243,-10.031874466255143,-0.7562090000000001,92.02815860676323,8469.181976551568,12.138299408641972,1.0721797999999998,10.796695178971358,93.2102494490528,-0.019095625072075895
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,AVERAGE,168.0,single,243,0.2101584961728395,0.17580199999999913,1.3583193945611711,1.8450315776410264,0.7892676220164608,0.31256589999999984,7.184807369075413,7.337457645105881,-0.014613470412600565
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,MARGINAL,168.0,single,243,-0.37640992740740753,0.15224064000000004,4.065306901523728,16.526720203576456,1.6408608813168726,0.4981276000000001,8.164654698333752,10.025695724674444,-0.008091808596140115
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,16_20,POS,AVERAGE,168.0,single,243,-0.7484114300411522,1.5800669999999997,17.676824335010025,312.47011857080264,7.772667767489712,2.8309580000000008,17.92722926029878,25.02977580457957,-0.002883655396064843
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,16_20,POS,MARGINAL,168.0,single,243,-7.951710306584363,1.0195279999999993,33.30131249814882,1108.9774140993625,13.250023154320987,3.7781249999999993,16.26829361438732,42.0419256592193,0.327657127283391
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,single,243,-0.11514390925925927,-0.0009674000000000627,0.6183982596346527,0.3824164075191673,0.34302469510288064,0.16609479999999988,1.3857188462290808,1.6583956077090714,0.10454466871569928
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,single,243,-0.32157023722633743,0.04853695000000002,1.676069347439125,2.8092084574250147,0.8647797906419752,0.36185920000000005,2.2205348636367903,2.883929212336049,-0.1368424867883411
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,single,243,0.1426230127572016,0.136906999999999,2.0713911620108965,4.290661346056852,1.2467921502057613,0.5722847,8.733279327957248,9.226842324694095,0.24086277074847728
lstm_features_1_ts168_single,lstm_features_1,"LSTM with Feature 1 (168 TimeSteps), Single",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,single,243,-1.4041636580246912,-0.09335499999999897,5.787022682399618,33.489631526607674,3.283931127160494,1.6395309999999998,8.63066934175396,12.517591406746885,0.3167818330600572
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,42.0,ensemble,243,-1.3082574065843622,-0.16903800000000002,3.1121634024998106,9.685561043859199,1.5963827999999998,0.4615948000000003,4.0743327174052775,6.010759859506859,0.185608773549295
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,42.0,ensemble,243,-1.7665845333333334,-0.18378499999999853,7.14247226908831,51.01491011469551,3.4988362427983546,1.2093296000000002,7.492832370654221,10.552818626231158,-0.07796292657975172
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,42.0,ensemble,243,1.4770111193415638,1.2843012999999996,1.5558735832991764,2.420742607208219,1.6146449810699588,1.2871095000000006,2.318257326235444,1.7587844462463593,0.5978371122730425
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,42.0,ensemble,243,3.301726070781893,2.9604833999999998,2.8559685679795797,8.15655646128733,3.638217809053498,3.0180375,3.092228279814839,2.8277430295569976,0.37068679053168185
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,42.0,ensemble,243,-0.7374839374485597,-0.11232639999999972,1.7453516899335704,3.0462525215539697,1.038816633744856,0.4180522,2.869967502696956,4.010206206432753,0.48887235037134696
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,42.0,ensemble,243,-0.41226225061728394,0.38442960000000026,4.775081750860987,22.80140572740563,1.9394645658436214,0.8821588,5.459596885450773,7.568635942132023,-0.0038238270722379905
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,42.0,ensemble,243,-0.558908996707819,0.04671499999999895,4.3840805078299745,19.220161899134723,2.292265091358025,1.5013500000000004,3.693509510719515,4.976233944206753,0.3402390044229858
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,42.0,ensemble,243,-2.5587751864197537,0.08794299999999922,20.539392851386822,421.8666587036001,5.083031573251029,2.24939,4.788824207894282,20.651499955769342,0.07383714098892492
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,42.0,ensemble,243,-2.5309628543209874,-0.3191165000000016,4.679577239225833,21.89844313788047,3.0166722584362136,1.0037366999999997,6.835713343756486,10.560167175756378,0.6128083633839734
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,42.0,ensemble,243,-2.181645314814815,0.45653789999999983,15.508945916568601,240.5274034430499,4.993166368312758,1.7978769999999997,11.024335183435307,21.835945348868762,0.05382427414845905
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,42.0,ensemble,243,-3.8239912781893,-0.8031220000000001,8.454122828479266,71.47219279901425,4.504196531687244,1.4304249999999996,5.212480186122629,10.609856590555522,0.36668599762990933
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,42.0,ensemble,243,-7.710390363374486,-1.879806000000002,17.084723795614828,291.88778717244753,8.247361892592593,2.1883090000000003,6.9529134876870575,19.567372197604406,0.1987651862619887
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,42.0,ensemble,243,-6.15550594691358,-3.4536990000000003,7.263124249441536,52.752973862825684,6.351356571604938,3.507484000000005,15.452180980266467,21.644676250389573,0.7061553780550287
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,42.0,ensemble,243,0.9374593592592599,-0.11606760000000005,29.055621291678097,844.2291286454175,8.696029448971192,2.427223999999999,34.66690256645444,35.66761617912996,0.06581979441788002
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,42.0,ensemble,243,-1.3582408106995882,0.8771224999999996,15.617115333105138,243.89429132750763,3.9877657851851853,1.2019200000000012,4.788389013493686,16.623209989960525,0.14324738125425257
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,42.0,ensemble,243,-9.687138052263371,1.2903590000000005,92.52678212795139,8561.205410953386,13.02358628271605,1.9633279999999997,5.945182055858262,93.2102494490528,0.026437085581912177
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,42.0,ensemble,243,-0.3741363369135802,0.3277582,2.152773319547856,4.634432965357096,1.3847103264609053,0.7404136999999995,5.808122468644677,7.337457645105881,0.6658417001871345
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,42.0,ensemble,243,-0.5034681788065843,0.45182312,4.553645762290255,20.735689728424003,2.195656852469136,1.0863854000000002,7.245606066108388,10.025695724674444,0.23790685171630335
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,42.0,ensemble,243,-7.672454920987653,-2.212609999999998,20.451770520200576,418.2749174109453,9.286806291358022,3.0121599999999997,7.504016340698826,25.02977580457957,0.5027478454387212
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,42.0,ensemble,243,-15.397741662551441,-4.123020999999998,36.12119377221607,1304.7406395299809,16.365853823045267,4.421454000000001,9.749945688700763,42.0419256592193,0.46041576668003076
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,42.0,ensemble,243,0.39569183942386826,0.36496249999999986,0.8952612029296234,0.8014926214709963,0.7218817900411523,0.5801610999999998,1.2797562171403705,1.6583956077090714,0.5456951493026191
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,42.0,ensemble,243,0.20055433452674895,0.4598803,1.8163239327186858,3.299032628566673,1.101030500617284,0.6759101,2.235924294133953,2.883929212336049,-0.032449375123722236
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,42.0,ensemble,243,-1.9060941320987654,0.42091220000000007,5.118765656384166,26.201761844978023,3.90529360617284,1.9863287000000005,5.391143281909228,9.226842324694095,0.85356237892462
lstm_features_1_ts42_ensemble,lstm_features_1,"LSTM with Feature 1 (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,42.0,ensemble,243,-2.73363363744856,0.14453099999999885,7.711777351798808,59.47150992371704,5.0933583,2.8830576,6.481589428632534,12.517591406746885,0.5280448526160849
