MODEL_BASE,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,BASELINE_STRATEGY,COMPARE_STRATEGY,RMSE_SINGLE,RMSE_COMPARE,MAE_SINGLE,MAE_COMPARE,REVENUE_SINGLE,REVENUE_COMPARE,RMSE_IMPROVEMENT_PCT,MAE_IMPROVEMENT_PCT,REVENUE_IMPROVEMENT_PCT
lstm_features_1,16_20,NEG,AVERAGE,168.0,single,ensemble,1.3717162420168842,2.9497928274102425,0.7892676220164608,1.9499835248971191,5.772031521560001,4.85899510108,-115.04395275462036,-147.06239943242608,-15.818285417700483
lstm_features_1,16_20,NEG,AVERAGE,168.0,single,recency,1.3717162420168842,2.4386504306775003,0.7892676220164608,1.5509727521399177,5.772031521560001,5.223006945879999,-77.7809692689695,-96.50783953070494,-9.511808340430154
lstm_features_1,16_20,NEG,MARGINAL,42.0,single,ensemble,4.284599280419179,4.572071508517693,1.867518435967078,2.195656852469136,2.9557449805200005,4.9082654644,-6.709430900861048,-17.570826085694527,66.05848937402223
lstm_features_1,16_20,NEG,MARGINAL,42.0,single,recency,4.284599280419179,4.154487137928669,1.867518435967078,1.8491577600823044,2.9557449805200005,4.275527673439999,3.036740053734506,0.9831590163266967,44.65143987786832
lstm_features_1,16_20,NEG,MARGINAL,168.0,single,ensemble,4.074358040572024,4.606659259882158,1.6408608813168726,2.2747669067901235,4.21124661264,5.168152591200001,-13.0646647645969,-38.63252715029136,22.722629819110107
lstm_features_1,16_20,NEG,MARGINAL,168.0,single,recency,4.074358040572024,3.991195850321872,1.6408608813168726,1.7711595767489714,4.21124661264,3.95638203184,2.0411114934434336,-7.940874020198935,-6.05199847558268
lstm_features_1,16_20,POS,AVERAGE,42.0,single,ensemble,20.88926590656125,21.804132314061693,8.984556576131686,9.286806291358022,14.075251487999996,15.9349685268,-4.379600564197364,-3.36410275415585,13.212673609317221
lstm_features_1,16_20,POS,AVERAGE,42.0,single,recency,20.88926590656125,19.275826396449684,8.984556576131686,8.309025905349793,14.075251487999996,14.614484406,7.7237731442002895,7.518798118278901,3.831071284656859
lstm_features_1,16_20,POS,AVERAGE,168.0,single,ensemble,17.656283668366076,19.783150898008017,7.772667767489712,8.075959592592593,13.654759244,18.804481402,-12.045950719813982,-3.9020299615975107,37.713752882628285
lstm_features_1,16_20,POS,AVERAGE,168.0,single,recency,17.656283668366076,17.538432269377367,7.772667767489712,7.018718226337449,13.654759244,18.11314475,0.6674756772279176,9.700009876991837,32.65078077417621
lstm_features_1,16_20,POS,MARGINAL,42.0,single,ensemble,32.71187708835712,39.19772678094127,14.734701475308642,16.365853823045267,10.812457792,16.810252792,-19.827201218277395,-11.070141804162057,55.471152955044985
lstm_features_1,16_20,POS,MARGINAL,42.0,single,recency,32.71187708835712,35.794204006417004,14.734701475308642,14.020416067901236,10.812457792,14.65040308,-9.422653764974411,4.84764084704637,35.495586311926665
lstm_features_1,16_20,POS,MARGINAL,168.0,single,ensemble,34.170797734865154,38.41184004565597,13.250023154320989,15.683699483539094,12.661957852,17.170780160000003,-12.41130612079213,-18.367336425555266,35.609203258308256
lstm_features_1,16_20,POS,MARGINAL,168.0,single,recency,34.170797734865154,34.93128575563041,13.250023154320989,13.649521987654325,12.661957852,11.838437464,-2.2255495076994274,-3.0150802657507416,-6.503894560586636
lstm_features_1,20_24,NEG,AVERAGE,42.0,single,ensemble,0.5929352427372818,0.9771214508506568,0.3753471269958847,0.7218817900411523,1.7020568924800004,1.4528939116,-64.7939573198216,-92.32378193987535,-14.638933750149494
lstm_features_1,20_24,NEG,AVERAGE,42.0,single,recency,0.5929352427372818,0.6196007989003898,0.3753471269958847,0.3536593497942386,1.7020568924800004,1.85691627636,-4.497212214947214,5.778058666713571,9.098367073638773
lstm_features_1,20_24,NEG,AVERAGE,168.0,single,ensemble,0.6277744796394454,1.0337232107531935,0.3430246951028806,0.7721987295473252,1.9488159472,1.3347190965999998,-64.66473937374768,-125.11461727725637,-31.51128004069938
lstm_features_1,20_24,NEG,AVERAGE,168.0,single,recency,0.6277744796394454,0.8424779232797028,0.3430246951028806,0.5992876951851852,1.9488159472,1.4684284859200003,-34.20072822386308,-74.7068662229831,-24.650222201342608
lstm_features_1,20_24,NEG,MARGINAL,42.0,single,ensemble,1.7408228015681109,1.8236442645710704,0.9337916330041154,1.101030500617284,0.972733932,0.84532863748,-4.757604445918048,-17.909655827086596,-13.097650891857656
lstm_features_1,20_24,NEG,MARGINAL,42.0,single,recency,1.7408228015681109,1.7605027006714404,0.9337916330041154,1.0583925214403294,0.972733932,0.7384469946000002,-1.1304941023062294,-13.343543038114248,-24.085408115484537
lstm_features_1,20_24,NEG,MARGINAL,168.0,single,ensemble,1.7032484687394964,1.934915172641506,0.8647797906419752,1.1861960411934156,1.200953967096,0.90798572268,-13.601462625911322,-37.167410019241416,-24.394627308190675
lstm_features_1,20_24,NEG,MARGINAL,168.0,single,recency,1.7032484687394964,1.726730119973666,0.8647797906419752,0.8893706858847737,1.200953967096,1.1215992326000002,-1.378639210023618,-2.8436019792441427,-6.607641647405176
lstm_features_1,20_24,POS,AVERAGE,42.0,single,ensemble,4.438188200593522,5.452259211094733,3.5585525839506174,3.90529360617284,9.2989232732,9.7117841548,-22.848760905758787,-9.743877996521809,4.439878354409997
lstm_features_1,20_24,POS,AVERAGE,42.0,single,recency,4.438188200593522,4.320067866322332,3.5585525839506174,3.1499248456790125,9.2989232732,10.08721472,2.66145392967773,11.482975974966664,8.477233585439931
lstm_features_1,20_24,POS,AVERAGE,168.0,single,ensemble,2.072039002347308,4.614034348394762,1.2467921502057613,3.067181493415638,13.0261622592,11.6142359764,-122.68086378527414,-146.00583929803,-10.83915780185217
lstm_features_1,20_24,POS,AVERAGE,168.0,single,recency,2.072039002347308,2.627468385498624,1.2467921502057613,1.689205129218107,13.0261622592,12.795764444000003,-26.805932828585675,-35.48410045245578,-1.7687313470801662
lstm_features_1,20_24,POS,MARGINAL,42.0,single,ensemble,5.585417613697583,8.166977657832875,3.8293231695473247,5.0933583,3.5443626308,8.718442200399998,-46.21964233801101,-33.00936156302788,145.9805360952063
lstm_features_1,20_24,POS,MARGINAL,42.0,single,recency,5.585417613697583,6.384878990624674,3.8293231695473247,3.83963790946502,3.5443626308,9.2636834696,-14.313367991795381,-0.2693619593071484,161.36387369339488
lstm_features_1,20_24,POS,MARGINAL,168.0,single,ensemble,5.943356769657633,8.263404851258121,3.283931127160494,5.3625963288065845,10.0007062156,8.3631347456,-39.03598877733423,-63.29807542107142,-16.374558303148316
lstm_features_1,20_24,POS,MARGINAL,168.0,single,recency,5.943356769657633,6.370869913991993,3.283931127160494,4.01933242962963,10.0007062156,9.094440335200002,-7.193126054907633,-22.393931967294726,-9.062018830093447
lstm_features_1_3,00_04,NEG,AVERAGE,42.0,single,ensemble,3.2987898712474366,3.882978633356057,1.5976522119341563,2.269117104526749,5.615981945200001,5.4480399544,-17.709183819207905,-42.02822664262463,-2.9904296779931916
lstm_features_1_3,00_04,NEG,AVERAGE,42.0,single,recency,3.2987898712474366,4.269965807335157,1.5976522119341563,2.3330042637860084,5.615981945200001,5.2413660448,-29.440369771733003,-46.027041827934326,-6.670532492010338
lstm_features_1_3,00_04,NEG,AVERAGE,168.0,single,ensemble,4.031848269986898,3.4557506846557904,2.8285583607407405,1.5840106802469134,4.771528802560001,6.070383489199999,14.288672260302581,43.99936369592551,27.220933591412933
lstm_features_1_3,00_04,NEG,AVERAGE,168.0,single,recency,4.031848269986898,3.891734747665404,2.8285583607407405,1.6012338028806583,4.771528802560001,5.7735367832,3.4751685316260503,43.39046260790855,20.999726127659677
lstm_features_1_3,00_04,NEG,MARGINAL,42.0,single,ensemble,8.032091246308207,7.967423463977065,4.490937390946503,4.204209789711934,5.1047196216,5.5918588612,0.8051176256353586,6.384582466293064,9.54291862649478
lstm_features_1_3,00_04,NEG,MARGINAL,42.0,single,recency,8.032091246308207,8.13273439492704,4.490937390946503,4.151981717695473,5.1047196216,5.368288441200001,-1.2530130140776383,7.5475484012390694,5.16323792759824
lstm_features_1_3,00_04,NEG,MARGINAL,168.0,single,ensemble,6.86449779271701,6.8102528900760815,3.080108456378601,3.0885781160493826,3.3160669612,5.5907278632,0.7902239068163264,-0.27497926747486967,68.59514384404523
lstm_features_1_3,00_04,NEG,MARGINAL,168.0,single,recency,6.86449779271701,7.496959953186264,3.080108456378601,3.1886793032921807,3.3160669612,3.2132417208,-9.213524129037863,-3.524903374384107,-3.1008191813711212
lstm_features_1_3,00_04,POS,AVERAGE,42.0,single,ensemble,0.9695487226335768,1.897419260060776,0.4639775547325103,1.5503119279835391,2.5909415211999995,0.8343205875999999,-95.70127996320107,-234.1351132550617,-67.79855582330616
lstm_features_1_3,00_04,POS,AVERAGE,42.0,single,recency,0.9695487226335768,1.330448652487038,0.4639775547325103,0.9172128057613168,2.5909415211999995,1.6351308228,-37.223495986168885,-97.68473634249466,-36.89047748006732
lstm_features_1_3,00_04,POS,AVERAGE,168.0,single,ensemble,1.1374375573461346,1.4371149078879086,0.6031879502057613,1.040135670781893,2.2987776788,1.3533069444,-26.34670787915428,-72.43972967747095,-41.12928114447115
lstm_features_1_3,00_04,POS,AVERAGE,168.0,single,recency,1.1374375573461346,1.0187580867293218,0.6031879502057613,0.4981391683127572,2.2987776788,2.5789883472,10.433932821219246,17.415596889355893,12.189550602660919
lstm_features_1_3,00_04,POS,MARGINAL,42.0,single,ensemble,2.820279849071865,3.5227448332642584,1.7239156255144032,2.5372559456790125,0.8230413879999999,0.5544927328,-24.90763405708018,-47.17982180374487,-32.628815405331714
lstm_features_1_3,00_04,POS,MARGINAL,42.0,single,recency,2.820279849071865,3.034166540040899,1.7239156255144032,1.9017055872427984,0.8230413879999999,0.8011755004000001,-7.583881827876857,-10.313147528629422,-2.656717866052182
lstm_features_1_3,00_04,POS,MARGINAL,168.0,single,ensemble,2.3319704677259714,2.769713587993207,1.060319910288066,2.046318076131687,1.5143542155999998,0.4361649884,-18.771383528458752,-92.99063011801283,-71.19795461940932
lstm_features_1_3,00_04,POS,MARGINAL,168.0,single,recency,2.3319704677259714,2.289895740202371,1.060319910288066,1.390058198765432,1.5143542155999998,0.7593409644000001,1.8042564477512328,-31.09800026180618,-49.85711027329608
lstm_features_1_3,04_08,NEG,AVERAGE,42.0,single,ensemble,2.114521494589353,3.083963675882265,1.4731447633744856,1.4949521144032922,4.1750273596,4.4903941324000005,-45.84688232176997,-1.4803264126502542,7.553645656353628
lstm_features_1_3,04_08,NEG,AVERAGE,42.0,single,recency,2.114521494589353,3.6896962331249674,1.4731447633744856,1.5789607555555556,4.1750273596,4.4304311756,-74.49320059248292,-7.183000259844162,6.117416582018997
lstm_features_1_3,04_08,NEG,AVERAGE,168.0,single,ensemble,2.294221716927579,2.1705676939635485,1.46736341563786,0.984168225925926,4.399945632400001,5.5240736016000005,5.389802652972348,32.9294832188446,25.548678622804516
lstm_features_1_3,04_08,NEG,AVERAGE,168.0,single,recency,2.294221716927579,2.084204562782428,1.46736341563786,0.907626587654321,4.399945632400001,5.5913328508,9.154178630407435,38.14575326182727,27.07731681107485
lstm_features_1_3,04_08,NEG,MARGINAL,42.0,single,ensemble,6.005581283821109,7.084089791095857,2.4476967761316875,3.148577199588477,2.70503116,2.1621750976000005,-17.95843659930511,-28.63428306525994,-20.068384809289938
lstm_features_1_3,04_08,NEG,MARGINAL,42.0,single,recency,6.005581283821109,7.475436453743746,2.4476967761316875,3.1015047580246917,2.70503116,2.241833798,-24.474819346503413,-26.71115099993207,-17.123549955705496
lstm_features_1_3,04_08,NEG,MARGINAL,168.0,single,ensemble,5.026261836800316,5.418981821778309,1.9633925090534976,2.1433311699588478,2.8164958180000004,3.022563906,-7.813361056971832,-9.164681034262175,7.316470583163472
lstm_features_1_3,04_08,NEG,MARGINAL,168.0,single,recency,5.026261836800316,5.413707181126252,1.9633925090534976,2.059405197530864,2.8164958180000004,2.7310173808,-7.708419435876053,-4.890142344673188,-3.0349215025889436
lstm_features_1_3,04_08,POS,AVERAGE,42.0,single,ensemble,3.883930346142219,4.23897238954223,1.7602271251028805,2.218223586419753,6.5582123148,7.406643858399999,-9.141308204784425,-26.01916848032345,12.936933159137473
lstm_features_1_3,04_08,POS,AVERAGE,42.0,single,recency,3.883930346142219,4.358558480470832,1.7602271251028805,2.317773369958848,6.5582123148,6.891913131199999,-12.220305001093692,-31.674676347427628,5.088289313948128
lstm_features_1_3,04_08,POS,AVERAGE,168.0,single,ensemble,4.009428114697498,4.024805510495252,1.8921304580246916,1.9825955485596716,8.164989877600002,7.671435273599999,-0.383530901611235,-4.781123317967299,-6.0447668815123725
lstm_features_1_3,04_08,POS,AVERAGE,168.0,single,recency,4.009428114697498,4.005969590978888,1.8921304580246916,1.949622666255144,8.164989877600002,7.587740278799999,0.08625977619930301,-3.038490712235132,-7.069814016348517
lstm_features_1_3,04_08,POS,MARGINAL,42.0,single,ensemble,20.70930774942649,20.68236579233472,4.706020382304528,5.067642121399176,6.0747463132,5.302611074800001,0.13009588450639786,-7.684236567576503,-12.710575859311254
lstm_features_1_3,04_08,POS,MARGINAL,42.0,single,recency,20.70930774942649,20.736866755151087,4.706020382304528,5.27733561728395,6.0747463132,5.1582843428,-0.13307545601257964,-12.140092659344797,-15.08642374758255
lstm_features_1_3,04_08,POS,MARGINAL,168.0,single,ensemble,20.55179986392745,20.63356451661364,5.131024511522633,5.298772125925924,5.967913427199999,6.4264431344,-0.39784667633759274,-3.2692810963304493,7.683249979970508
lstm_features_1_3,04_08,POS,MARGINAL,168.0,single,recency,20.55179986392745,20.595889799301965,5.131024511522633,5.213158835390947,5.967913427199999,5.9449806004,-0.21453077427005282,-1.6007392614061016,-0.3842687579125727
lstm_features_1_3,08_12,NEG,AVERAGE,42.0,single,ensemble,3.387120350565112,5.426460898919722,1.6716078185185186,2.979366008230453,8.6892098692,7.5385790916,-60.20868281265423,-78.23355306335849,-13.242064525090559
lstm_features_1_3,08_12,NEG,AVERAGE,42.0,single,recency,3.387120350565112,5.634919199331535,1.6716078185185186,3.1180761469135807,8.6892098692,7.145204118800001,-66.36312312880756,-86.53156035588606,-17.76923073147218
lstm_features_1_3,08_12,NEG,AVERAGE,168.0,single,ensemble,5.104648111348403,4.430439418360518,2.852497801646091,2.296066106008231,7.467058516400001,8.30457505296,13.207740833085388,19.506822943623657,11.216150706741498
lstm_features_1_3,08_12,NEG,AVERAGE,168.0,single,recency,5.104648111348403,3.840845365693801,2.852497801646091,1.878804966872428,7.467058516400001,8.6520983646,24.757881798844814,34.13474444088174,15.870236527506526
lstm_features_1_3,08_12,NEG,MARGINAL,42.0,single,ensemble,18.29843420049371,18.011800830201636,6.232037963786009,6.478084895473252,6.251860839999999,5.538838824799999,1.5664365986262314,-3.948097446084352,-11.404956595291075
lstm_features_1_3,08_12,NEG,MARGINAL,42.0,single,recency,18.29843420049371,18.210018211731335,6.232037963786009,6.5574180757201646,6.251860839999999,5.149936257200001,0.48318882257143625,-5.221086806995066,-17.625545593557998
lstm_features_1_3,08_12,NEG,MARGINAL,168.0,single,ensemble,15.771319834833504,16.48252388665924,4.956180220987655,5.4105255683127575,6.8680297248,5.356740718399999,-4.509477071506267,-9.167248305481559,-22.004695188531823
lstm_features_1_3,08_12,NEG,MARGINAL,168.0,single,recency,15.771319834833504,15.7296079728375,4.956180220987655,5.428331997530864,6.8680297248,4.0695820152,0.26447920930420327,-9.526525579998387,-40.74600462917321
lstm_features_1_3,08_12,POS,AVERAGE,42.0,single,ensemble,7.172968882793392,8.240361562644352,3.4854274876543214,3.9229902526748974,11.7705105264,12.297114626,-14.880765514143457,-12.554063068890697,4.47392743431887
lstm_features_1_3,08_12,POS,AVERAGE,42.0,single,recency,7.172968882793392,7.771382616329521,3.4854274876543214,4.061130486831275,11.7705105264,10.0448386016,-8.342622745396413,-16.517428671695004,-14.66097771145527
lstm_features_1_3,08_12,POS,AVERAGE,168.0,single,ensemble,6.864432821366414,7.847689175396161,3.2228962646090533,3.5511122872427987,12.0584006608,13.7545622964,-14.323927112655793,-10.18388417393133,14.066223899110925
lstm_features_1_3,08_12,POS,AVERAGE,168.0,single,recency,6.864432821366414,7.012995613874798,3.2228962646090533,3.0924227983539097,12.0584006608,13.961390560400002,-2.164239877852164,4.048329686806426,15.781445260699686
lstm_features_1_3,08_12,POS,MARGINAL,42.0,single,ensemble,16.96131257513957,17.61983027015436,6.794369158847736,7.5282981740740755,10.294463833999998,9.6460716244,-3.8824689545547844,-10.802018525452137,-6.298455364508876
lstm_features_1_3,08_12,POS,MARGINAL,42.0,single,recency,16.96131257513957,17.084300286486148,6.794369158847736,7.382024783950618,10.294463833999998,8.7725965808,-0.7251072745799346,-8.649156549547014,-14.783356158614666
lstm_features_1_3,08_12,POS,MARGINAL,168.0,single,ensemble,15.63446672944568,17.238058457661104,7.273824696296295,7.5835538555555555,7.134867642000001,9.49004441,-10.256772782631895,-4.258133405620423,33.00939675651517
lstm_features_1_3,08_12,POS,MARGINAL,168.0,single,recency,15.63446672944568,16.269337880104196,7.273824696296295,7.391766836213993,7.134867642000001,8.2421199692,-4.060715095979642,-1.6214597524979144,15.51889092773164
lstm_features_1_3,12_16,NEG,AVERAGE,42.0,single,ensemble,5.131067031284078,9.63951965088398,3.302998119753087,5.860144313868312,19.8910202736,15.87827001732,-87.86579072368181,-77.41894186444108,-20.173677373431918
lstm_features_1_3,12_16,NEG,AVERAGE,42.0,single,recency,5.131067031284078,12.627416466123622,3.302998119753087,7.047399658024692,19.8910202736,12.7053105484,-146.09728130882633,-113.36371994518466,-36.125395411401314
lstm_features_1_3,12_16,NEG,AVERAGE,168.0,single,ensemble,11.24584557932757,8.556382764745695,6.892672438600823,4.648756063621399,14.83166110528,16.255316275760002,23.915167566640974,32.555099563601594,9.59875741748972
lstm_features_1_3,12_16,NEG,AVERAGE,168.0,single,recency,11.24584557932757,8.769941126300552,6.892672438600823,4.107610379423868,14.83166110528,16.652054911599997,22.01616975408497,40.40612815981008,12.273701464712845
lstm_features_1_3,12_16,NEG,MARGINAL,42.0,single,ensemble,28.05159395129453,31.07187084879055,9.745171316707818,11.714520892222223,13.21827782816,8.73855690756,-10.76686373950824,-20.20846541854027,-33.890352274609306
lstm_features_1_3,12_16,NEG,MARGINAL,42.0,single,recency,28.05159395129453,30.807680470877767,9.745171316707818,11.64302868489712,13.21827782816,8.424047145880003,-9.825062078000194,-19.474848686707837,-36.269707329546726
lstm_features_1_3,12_16,NEG,MARGINAL,168.0,single,ensemble,28.539214933823164,27.823511049592312,8.278656727572015,8.49562871893004,6.365634763599999,9.1993980676,2.5077910723558037,-2.620859862873672,44.51658647153367
lstm_features_1_3,12_16,NEG,MARGINAL,168.0,single,recency,28.539214933823164,29.67651371138556,8.278656727572015,9.830194538683129,6.365634763599999,5.8310728008,-3.9850387622769885,-18.741419799950478,-8.397622274163977
lstm_features_1_3,12_16,POS,AVERAGE,42.0,single,ensemble,15.383112461036752,15.532748350794757,3.0723834000000005,3.612247779835392,9.1444906404,6.8624910316,-0.9727283092872829,-17.57151727337777,-24.954912181966876
lstm_features_1_3,12_16,POS,AVERAGE,42.0,single,recency,15.383112461036752,15.413333126403767,3.0723834000000005,3.52802626872428,9.1444906404,7.6442581888,-0.19645351643602296,-14.83027374527148,-16.405861305954346
lstm_features_1_3,12_16,POS,AVERAGE,168.0,single,ensemble,15.207681913902931,15.44924438743084,3.1782341366255142,2.911015865843622,7.847275419600001,9.2543002172,-1.5884240273796824,8.40775912959046,17.93010595863246
lstm_features_1_3,12_16,POS,AVERAGE,168.0,single,recency,15.207681913902931,15.309537188124224,3.1782341366255142,2.874575941152264,7.847275419600001,9.9655979696,-0.6697619979030249,9.55430539159897,26.994369851083622
lstm_features_1_3,12_16,POS,MARGINAL,42.0,single,ensemble,92.17805166459934,92.59860895018252,12.513318882304528,13.05195005308642,4.7428497128,3.8994356676,-0.45624449420284247,-4.304462915458722,-17.782854112450465
lstm_features_1_3,12_16,POS,MARGINAL,42.0,single,recency,92.17805166459934,92.46662861924628,12.513318882304528,13.20286185802469,4.7428497128,4.5735409424,-0.31306471490302595,-5.510472339159086,-3.5697688236477196
lstm_features_1_3,12_16,POS,MARGINAL,168.0,single,ensemble,92.0911279866216,93.09206263704024,12.15336937695473,12.843427165432098,9.205720493599998,6.2549341996,-1.0868958522954042,-5.677913400590446,-32.05383322306432
lstm_features_1_3,12_16,POS,MARGINAL,168.0,single,recency,92.0911279866216,92.8144033745956,12.15336937695473,12.360282381069958,9.205720493599998,6.3955691884000005,-0.785390953273014,-1.702515555131375,-30.5261419478646
lstm_features_1_3,16_20,NEG,AVERAGE,42.0,single,ensemble,2.384105939173873,3.1901723778903595,1.6224512846502055,2.3824531493415635,4.957077903879999,4.65159392816,-33.810009256375594,-46.84281567536936,-6.162581699208147
lstm_features_1_3,16_20,NEG,AVERAGE,42.0,single,recency,2.384105939173873,2.8854652690933733,1.6224512846502055,2.150735863045268,4.957077903879999,4.8314707628,-21.029238746547847,-32.5608900182762,-2.5338948371516157
lstm_features_1_3,16_20,NEG,AVERAGE,168.0,single,ensemble,3.2150312513908927,2.4043382678635705,2.2350775672016456,1.6080520278600825,4.606167674,5.28736062328,25.215710832564962,28.053860346628127,14.788713687629421
lstm_features_1_3,16_20,NEG,AVERAGE,168.0,single,recency,3.2150312513908927,1.602663055063873,2.2350775672016456,0.9653134280246912,4.606167674,5.982237993840001,50.15093385575876,56.81074150669053,29.874516457735034
lstm_features_1_3,16_20,NEG,MARGINAL,42.0,single,ensemble,4.951817314767334,5.294507453026359,2.705397808148148,3.2467432264197527,4.17378057384,4.0453031484,-6.92049234605349,-20.009826896479858,-3.07820267901139
lstm_features_1_3,16_20,NEG,MARGINAL,42.0,single,recency,4.951817314767334,5.171972223573586,2.705397808148148,3.0590038111934152,4.17378057384,4.110879843400001,-4.445941657615367,-13.070388464878349,-1.5070444966427308
lstm_features_1_3,16_20,NEG,MARGINAL,168.0,single,ensemble,3.767228374178608,4.211861014409446,1.495227262510288,2.119776378395062,2.50375589936,3.87140198776,-11.802646297698479,-41.76951099970173,54.6237789694112
lstm_features_1_3,16_20,NEG,MARGINAL,168.0,single,recency,3.767228374178608,3.8586177097357774,1.495227262510288,1.558598457366255,2.50375589936,3.3076240268,-2.4259037807097568,-4.238231635074334,32.10648960010364
lstm_features_1_3,16_20,POS,AVERAGE,42.0,single,ensemble,17.155804647131472,19.564272712664778,6.943555901234568,8.166141894650206,16.67409972,17.482595404399998,-14.038793953835402,-17.60749118759542,4.848811617878442
lstm_features_1_3,16_20,POS,AVERAGE,42.0,single,recency,17.155804647131472,17.19253204069678,6.943555901234568,6.9814657654321,16.67409972,17.031544816,-0.21408143961028606,-0.5459719016706092,2.143714515340558
lstm_features_1_3,16_20,POS,AVERAGE,168.0,single,ensemble,17.59262780488012,18.4242479789652,6.490706855967079,7.289939302469136,19.266144982000004,19.54833184,-4.727094685959272,-12.313488565075188,1.4646773304344882
lstm_features_1_3,16_20,POS,AVERAGE,168.0,single,recency,17.59262780488012,16.452619257943763,6.490706855967079,6.6037866938271605,19.266144982000004,18.523601081600003,6.48003561253154,-1.7421806340880177,-3.8541384438544712
lstm_features_1_3,16_20,POS,MARGINAL,42.0,single,ensemble,36.67238558264796,35.50786969126917,14.249694901234571,14.418796316872427,15.9775669,15.49093415,3.1754571535967857,-1.186702008779187,-3.0457250033482888
lstm_features_1_3,16_20,POS,MARGINAL,42.0,single,recency,36.67238558264796,35.125296184265274,14.249694901234571,14.3136768127572,15.9775669,13.329456022,4.218676734012948,-0.4490054837390576,-16.573930777908362
lstm_features_1_3,16_20,POS,MARGINAL,168.0,single,ensemble,32.57653454986016,36.20404624772314,12.784598609053498,14.536934427983542,13.875111092,16.939478502000004,-11.135351712475352,-13.706615847048306,22.08535405361066
lstm_features_1_3,16_20,POS,MARGINAL,168.0,single,recency,32.57653454986016,33.99585033645714,12.784598609053498,13.348435535390946,13.875111092,12.9468032416,-4.356865474517049,-4.410282587504648,-6.690453461920286
lstm_features_1_3,20_24,NEG,AVERAGE,42.0,single,ensemble,0.8021308092468977,1.6079846622782514,0.5496470954320988,1.132713578395062,1.38574920616,1.10609725704,-100.46414421956334,-106.08015357646747,-20.18055993659441
lstm_features_1_3,20_24,NEG,AVERAGE,42.0,single,recency,0.8021308092468977,1.5035249393453325,0.5496470954320988,1.03320941436214,1.38574920616,1.0543028916,-87.4413651754578,-87.97687151423847,-23.918203458940393
lstm_features_1_3,20_24,NEG,AVERAGE,168.0,single,ensemble,1.2764766552746465,1.024090267278542,0.9863905233333332,0.6207534686419753,1.08641846968,1.6948851572,19.77211153476216,37.06818405510951,56.006658990179105
lstm_features_1_3,20_24,NEG,AVERAGE,168.0,single,recency,1.2764766552746465,0.8541298824440637,0.9863905233333332,0.4252878449794238,1.08641846968,1.92155262064,33.08691710775633,56.88443522934119,76.87039333986885
lstm_features_1_3,20_24,NEG,MARGINAL,42.0,single,ensemble,2.2125092934859807,2.686420738456984,1.4693045220576133,1.857590340946502,0.5337918208,0.44969694228,-21.419636354354875,-26.426504040505737,-15.754246364053687
lstm_features_1_3,20_24,NEG,MARGINAL,42.0,single,recency,2.2125092934859807,2.653750510559247,1.4693045220576133,1.8735030441152265,0.5337918208,0.4325989208,-19.94302208683862,-27.509513241786927,-18.95737177994616
lstm_features_1_3,20_24,NEG,MARGINAL,168.0,single,ensemble,1.6443406108100342,2.1106656871441145,0.8077481225925924,1.3283709331687243,1.48214253012,0.4478963084,-28.359396664439213,-64.45360824920428,-69.78048336797025
lstm_features_1_3,20_24,NEG,MARGINAL,168.0,single,recency,1.6443406108100342,1.871541748060819,0.8077481225925924,1.0111071654320989,1.48214253012,0.62451604448,-13.817157817373435,-25.176046486718427,-57.8639684248561
lstm_features_1_3,20_24,POS,AVERAGE,42.0,single,ensemble,2.1488291985957213,4.396434198503807,1.37100324691358,2.96391377654321,11.968413301199998,11.2029183284,-104.59672650468987,-116.1857590939781,-6.395960379503669
lstm_features_1_3,20_24,POS,AVERAGE,42.0,single,recency,2.1488291985957213,2.823276181147305,1.37100324691358,1.8065544127572013,11.968413301199998,12.0093976244,-31.3867190092326,-31.76879170958491,0.34243739891479635
lstm_features_1_3,20_24,POS,AVERAGE,168.0,single,ensemble,2.1300266416873326,4.373611949275987,1.352472989711934,2.921708469958848,13.2199981528,11.7328416132,-105.33132608197636,-116.02712159014344,-11.249294609659385
lstm_features_1_3,20_24,POS,AVERAGE,168.0,single,recency,2.1300266416873326,2.646468656498429,1.352472989711934,1.77042310781893,13.2199981528,12.934140411599998,-24.245800719280634,-30.90265915003715,-2.162313019230324
lstm_features_1_3,20_24,POS,MARGINAL,42.0,single,ensemble,5.936273232140548,7.291744160096521,3.669615923045267,4.94991613744856,9.5232560044,8.6508300332,-22.833701801613458,-34.889215690475396,-9.16100513098583
lstm_features_1_3,20_24,POS,MARGINAL,42.0,single,recency,5.936273232140548,6.143771152566208,3.669615923045267,4.317504133333333,9.5232560044,8.316833398,-3.49542401960563,-17.655477408938474,-12.66817363559901
lstm_features_1_3,20_24,POS,MARGINAL,168.0,single,ensemble,5.152396085225996,8.624317509392805,2.8215451271604937,5.216708247736626,8.5283586716,9.2590630184,-67.38459867482263,-84.88835062462893,8.567936398281343
lstm_features_1_3,20_24,POS,MARGINAL,168.0,single,recency,5.152396085225996,7.360796604760292,2.8215451271604937,4.361800520987655,8.5283586716,9.7865708368,-42.86162171939138,-54.58907529071569,14.753274500402169
lstm_features_1_4,00_04,NEG,AVERAGE,42.0,single,ensemble,3.073320069156745,3.0695904245754027,1.487427651028807,1.7962236600823047,5.808883939999999,5.9333808196,0.12135555351921845,-20.76040531046423,2.1432151319587316
