MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,LEVEL_BIN,N_OBSERVATIONS,BIN_MIN_ACTUAL,BIN_MAX_ACTUAL,BIN_MEAN_ACTUAL,MAE,RMSE,MEAN_ERROR
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,"(1.564, 2.046]",49,1.57,2.04,1.787142857142857,0.27069974641764283,0.4231156852967387,0.09127996658903975
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,"(2.046, 2.992]",48,2.07,2.95,2.4772916666666664,0.3406346582448834,0.4325554667376599,-0.06579085668329622
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,NEG,AVERAGE,,,"(2.992, 9.72]",49,3.02,9.72,4.960408163265306,1.603190078607965,2.0717895734741827,-0.9389863630709703
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(0.859, 1.41]",50,0.86,1.41,1.1526,0.21573224814050765,0.26615367351132574,0.17913834198068976
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(1.41, 1.99]",48,1.42,1.99,1.6958333333333335,0.2933468138279593,0.36302216775518736,0.23346127686744125
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(1.99, 2.776]",48,2.0,2.77,2.3425,0.615830191989563,0.7412113387729732,0.19630950072756445
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(2.776, 4.13]",48,2.8,4.07,3.401666666666666,1.04632539848242,1.2817636256198355,0.16791525209872105
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,NEG,MARGINAL,,,"(4.13, 18.84]",49,4.17,18.84,7.7516326530612245,3.5557137293283274,4.854358031508883,-2.4745777189597726
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(14.906, 25.332]",48,15.37,25.32,21.02791666666667,3.1782731132329807,4.266923871862747,0.4627052699718411
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(25.332, 41.47]",49,25.34,41.47,29.528979591836737,3.3132495593849396,4.722560741334988,-1.150217353411644
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(4.388999999999999, 6.492]",49,4.39,6.44,5.536326530612245,0.607204750334794,0.7022304070057929,0.40643409671339276
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(6.492, 9.316]",48,6.57,9.3,7.846666666666667,0.8637023155637431,1.1264746842349012,0.38789118100196657
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,AVERAGE,,,"(9.316, 14.906]",49,9.32,14.79,11.836326530612245,2.213563724718695,2.9773896734107064,0.11764199301151687
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(10.716, 18.044]",49,10.73,17.88,14.098571428571429,2.954093156080575,3.467627395045063,0.15675301036682424
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(18.044, 28.856]",48,18.7,28.64,24.0125,4.7752126886590105,5.886930474314632,1.3608494690183965
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(28.856, 107.17]",49,29.0,107.17,36.57,9.21453912979644,16.050916056063265,-6.647659137618255
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(5.169, 7.494]",49,5.17,7.45,6.4169387755102045,1.2044194328495577,1.3975468245886493,1.0782564052891024
rw_arma_3m,rw_arma_3m,RW-ARMA (3 Months),STATISTICAL_ROLLING,20_24,POS,MARGINAL,,,"(7.494, 10.716]",48,7.56,10.66,9.091875,1.3802897601509283,1.7422011709937417,0.6038271311482422
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(1.6190000000000002, 3.09]",50,1.62,3.09,2.4908,0.255170894619328,0.3320469012980302,0.15388324990518268
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(10.974, 30.37]",49,11.05,30.37,17.685918367346936,6.283413810025562,8.104245152211792,-4.695703688613594
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(3.09, 4.446]",47,3.12,4.43,3.662553191489362,0.41512616376024797,0.5097577335829468,0.16575887064874217
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(4.446, 7.168]",49,4.45,7.15,5.771224489795919,1.2264576970910523,1.5356383817033397,0.7562855771123973
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,AVERAGE,,,"(7.168, 10.974]",48,7.24,10.86,9.063333333333333,2.164673602524363,2.7619808731909012,0.6209223784067142
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(1.7590000000000001, 3.658]",49,1.76,3.63,2.919183673469388,0.5765613476535341,0.7797648999080349,0.5155725795270355
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(16.048, 63.18]",49,16.16,63.18,27.61061224489796,13.810969560750037,18.80659907685914,-12.258818390259513
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(3.658, 5.428]",48,3.7,5.42,4.383541666666667,0.9607845620147387,1.2063133058260536,0.5616944045500469
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(5.428, 9.06]",49,5.43,9.03,7.124897959183674,2.3007199196941936,2.7802916016289467,1.5812462831902852
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,NEG,MARGINAL,,,"(9.06, 16.048]",48,9.18,15.88,11.791666666666666,4.012949366291221,4.7345936200320455,1.9896340161499475
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(1.8390000000000002, 2.614]",49,1.84,2.61,2.34,0.1231577417410835,0.15100860412904019,0.05131544583582824
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(2.614, 3.076]",48,2.62,3.06,2.8193750000000004,0.15285376191099956,0.1865792784994588,-0.0029505378705232213
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(3.076, 4.554]",49,3.08,4.55,3.87,0.23707506315306365,0.37951255951179436,0.02608628250868885
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(4.554, 5.15]",49,4.57,5.15,4.896530612244898,0.25567380713476895,0.4055423817615545,0.02042344599201382
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,AVERAGE,,,"(5.15, 17.85]",48,5.19,17.85,6.43,0.695349818616063,2.0041323623649663,-0.18967307604269243
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(1.979, 3.0]",50,1.98,3.0,2.6885999999999997,0.3119855717432775,0.3526958047409717,0.24357820656825596
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(3.0, 3.708]",47,3.01,3.7,3.32531914893617,0.4808006510888525,0.7803467129627109,0.3512224310064219
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(3.708, 5.06]",50,3.71,5.06,4.5368,0.4951458303016289,0.6536610597690825,0.10105782141126302
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(5.06, 6.022]",47,5.07,6.01,5.523829787234042,0.5665159655238734,0.6569502639196662,0.28746757283823027
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,00_04,POS,MARGINAL,,,"(6.022, 34.46]",49,6.03,34.46,8.40265306122449,2.709784079182418,4.9913108069164185,-1.4118494972862765
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(1.5890000000000002, 3.214]",49,1.59,3.21,2.5681632653061226,0.39732856814054884,0.47051635114719004,0.302974974004559
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(3.214, 4.448]",48,3.22,4.44,3.7920833333333337,0.5300558993246803,0.6586774865097292,0.42713857827052487
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(4.448, 5.592]",49,4.45,5.57,5.048367346938775,0.6775656481882996,0.9227926647083882,0.10713528621790641
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(5.592, 8.624]",48,5.68,8.6,6.795625,1.2827336473776347,1.6719162000027612,0.29412901325057034
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,AVERAGE,,,"(8.624, 19.53]",49,8.64,19.53,13.09469387755102,3.921395680472847,5.155631128473491,-2.8988994921435935
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(1.959, 3.784]",49,1.96,3.78,3.0712244897959184,0.8840407710530368,1.040660996926304,0.8365853068843383
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(12.582, 62.23]",49,12.61,62.23,20.93938775510204,9.49072033647651,13.876892057940687,-8.597148415586693
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(3.784, 5.25]",49,3.79,5.25,4.55265306122449,1.1161827757467764,1.3385629657865306,0.8133189250700392
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(5.25, 7.242]",48,5.26,7.24,6.233750000000001,1.352799590107102,1.6496434318711208,0.8470444288230552
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,NEG,MARGINAL,,,"(7.242, 12.582]",48,7.25,12.54,9.26375,3.3978553117844803,3.932104693088593,0.5947838178963788
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(11.234, 13.612]",48,11.25,13.57,12.447291666666667,1.4374329905265022,1.918673156168706,0.14272185466037488
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(13.612, 51.57]",49,13.64,51.57,17.557551020408162,5.045937998185666,8.691227220459993,-3.4289101363538155
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(2.839, 7.388]",49,2.84,7.38,5.503877551020409,0.7721414827953544,0.9215413974348088,0.5663982222476223
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(7.388, 9.658]",48,7.4,9.65,8.608125000000001,0.8305263717938219,1.1475396910705145,0.7176381669017063
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,AVERAGE,,,"(9.658, 11.234]",49,9.66,11.23,10.438163265306123,1.1785759749718063,1.4945771947709918,0.45131899830309
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(10.548, 13.016]",49,10.56,13.01,11.796734693877553,1.3858473499268942,1.6821604905695877,0.7566278345910579
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(13.016, 16.802]",48,13.04,16.73,14.502083333333333,2.888672270405215,3.9218670952219314,0.881710086253941
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(16.802, 304.39]",49,16.85,304.39,31.038979591836732,16.562410909879215,45.8897298055641,-14.290932831478568
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(3.2390000000000003, 8.28]",49,3.24,8.2,6.259591836734693,1.595296725664066,1.7959165838506441,1.3713733109861401
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,04_08,POS,MARGINAL,,,"(8.28, 10.548]",48,8.4,10.5,9.603125,1.6003011958391806,1.9851136921863262,1.2675313516678723
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(1.1190000000000002, 1.95]",49,1.12,1.91,1.5357142857142854,0.27983514675667115,0.35207930369532403,0.19987939233341576
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(1.95, 3.86]",48,2.01,3.78,2.9133333333333336,0.49818213587692667,0.6908973463193707,0.09574181350986959
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(13.476, 20.62]",48,13.5,20.59,17.32229166666667,2.9948898989393045,3.71178420360221,1.686976521980628
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(20.62, 56.07]",49,20.64,56.07,27.523061224489794,5.864151741984063,9.191921452977411,-2.674926862400287
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,AVERAGE,,,"(3.86, 13.476]",49,3.88,13.47,7.832857142857143,2.4732597146067645,3.1159551693676413,0.6016140253052793
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(1.209, 2.702]",49,1.21,2.69,1.9367346938775512,0.5782637984353531,0.692282388544662,0.4961538666111143
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(16.152, 24.276]",48,16.16,24.18,20.362916666666667,6.607727303760193,7.703902656662902,3.3084231329538905
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(2.702, 4.976]",48,2.72,4.92,3.656041666666667,0.9940323155737142,1.2492642599243673,0.5014679172588569
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(24.276, 217.36]",49,24.34,217.36,42.578775510204075,18.89083786985472,39.23600994357158,-12.206942739479974
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,NEG,MARGINAL,,,"(4.976, 16.152]",49,4.99,16.15,10.053877551020408,4.762607161392108,5.419794371675467,2.5295635474966898
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,"(10.86, 14.5]",49,10.95,14.5,12.998979591836736,1.8585250989658306,2.245439394712039,1.6101865146733731
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,"(14.5, 17.052]",48,14.51,17.04,15.695208333333333,2.035127325893951,2.646624855137255,1.1224954893812205
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,"(17.052, 23.376]",48,17.1,23.1,19.207916666666666,2.9577122607545885,3.9939057904763953,-0.008668862750298175
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,"(23.376, 73.12]",49,23.56,73.12,35.02061224489796,13.490416804260821,18.019535961220345,-7.210272659013093
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,AVERAGE,,,"(4.989, 10.86]",49,4.99,10.8,8.400204081632651,2.068727589410438,2.357277986002509,1.7349467896645347
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,"(12.464, 16.424]",48,12.47,16.36,14.574583333333335,3.111288031543323,3.5705357000791538,2.9120548515880142
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,"(16.424, 19.222]",49,16.44,19.22,17.875510204081632,3.6519713545443833,4.628772789336794,2.6617309936356452
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,"(19.222, 30.39]",48,19.23,30.0,23.31458333333333,5.956901148067433,8.78172134885322,1.1612914922786017
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,"(30.39, 150.69]",49,30.65,150.69,54.696122448979594,29.07261235119692,39.304471981173734,-24.319640039645794
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,08_12,POS,MARGINAL,,,"(5.5889999999999995, 12.464]",49,5.59,12.46,9.654081632653062,3.673468923705944,3.922142104117326,3.461039337731961
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,"(1.129, 3.104]",49,1.13,3.08,2.0873469387755104,0.4275792027739845,0.5253346311424933,0.30749764775535987
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,"(28.748, 46.206]",48,28.86,45.9,37.69083333333333,8.569384010202223,10.16608434193558,5.527470695767012
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,"(3.104, 7.14]",48,3.14,7.06,4.460833333333333,1.0718674060304543,1.4335313091908863,0.030750541588974195
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,"(46.206, 72.26]",49,46.41,72.26,57.099795918367356,9.440601620703042,11.344879254844201,-6.248912575994602
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,AVERAGE,,,"(7.14, 28.748]",49,7.16,28.72,16.901836734693877,5.967379474744974,7.8184936835707575,2.461998834599131
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,"(1.2890000000000001, 3.958]",49,1.29,3.93,2.6661224489795914,0.8207803614575768,0.9710417172545541,0.6691740148598337
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,"(3.958, 9.2]",49,4.0,9.2,5.893265306122449,1.9784841797540595,2.437042100472168,0.6785817555339647
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,"(34.588, 56.614]",48,34.94,55.96,45.233124999999994,14.194003226871322,16.689506006579375,11.761912897864955
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,"(56.614, 388.0]",49,57.05,388.0,79.12591836734694,22.813385584780796,58.225715489653716,-19.802474041497664
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,NEG,MARGINAL,,,"(9.2, 34.588]",48,10.02,34.5,21.770416666666666,10.1777598302837,12.230939224390644,4.208735625312998
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(12.536, 184.93]",49,12.58,184.93,29.173673469387754,15.100181984423246,35.88941652463271,-12.66838521861225
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(3.839, 7.262]",49,3.84,7.25,6.018163265306122,1.0516009684993262,1.2148994539841866,0.8179174538669631
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(7.262, 8.842]",48,7.28,8.81,8.188958333333334,0.8509368456530888,1.014061690235413,0.6355979457244091
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(8.842, 9.942]",49,8.85,9.94,9.377551020408163,0.7754725081949522,0.8771661864449559,0.419844153152189
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,AVERAGE,,,"(9.942, 12.536]",48,9.95,12.47,10.898333333333332,1.0574341150112498,1.3718019875180414,0.27195406045032194
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(11.572, 16.408]",48,11.62,16.0,13.225,2.479432765415736,3.163663667555242,0.5431734783598211
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(16.408, 1057.48]",49,16.68,1057.48,76.30755102040817,58.72217911102488,208.20963926723581,-57.02789157714152
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(4.249, 8.288]",49,4.25,8.26,6.898367346938775,2.01655020795142,2.211946456581082,1.9774387590449234
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(8.288, 9.906]",48,8.33,9.89,9.16625,1.7552831180155468,2.123981407677187,1.6652068756015248
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,12_16,POS,MARGINAL,,,"(9.906, 11.572]",49,9.91,11.56,10.677142857142858,1.5372368530438467,1.7847502688996617,1.0728545253791204
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(0.319, 0.694]",49,0.32,0.69,0.5365306122448981,0.09009268422466855,0.11074306020058977,0.06215415226480544
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(0.694, 1.498]",48,0.7,1.41,1.0075,0.18245075059638025,0.2434699195546551,0.059687912367782946
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(1.498, 7.422]",49,1.52,7.42,3.3346938775510204,1.0387858769418106,1.4175326107842372,0.40926909716081133
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(13.582, 29.3]",49,13.63,29.3,18.505102040816325,3.830153238838917,4.924301688677463,-0.9954939925258917
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,AVERAGE,,,"(7.422, 13.582]",48,7.43,13.51,11.374166666666667,1.862981794823564,2.2445470713915263,1.047361686758297
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(0.419, 0.954]",49,0.42,0.95,0.7020408163265306,0.1908838978445871,0.2147022602110295,0.18758439679610442
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(0.954, 2.0]",50,0.96,2.0,1.3454,0.4219566452607951,0.5324344204449943,0.16713549797455993
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(16.568, 80.35]",49,16.6,80.35,23.873673469387754,7.134521162349691,11.819771760635984,-3.528449876675691
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(2.0, 9.444]",47,2.08,9.33,4.523617021276596,1.833441080825843,2.253186675035202,1.0315563908956864
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,NEG,MARGINAL,,,"(9.444, 16.568]",48,9.9,16.52,13.428541666666666,3.581855996574246,4.252884001459528,2.4500821082764457
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(14.988, 17.878]",48,15.0,17.83,16.64,2.4221167756257143,3.1600001302592577,1.2820205013320154
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(17.878, 21.914]",49,17.89,21.9,20.059795918367346,3.5659071629646903,5.277942779967405,2.072325464817039
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(21.914, 31.5]",48,21.97,31.29,25.86833333333333,3.9094773524791875,4.746087360051509,-0.10147162345054128
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(31.5, 176.64]",49,31.64,176.64,61.83163265306121,31.63817996091538,47.83373922569972,-25.598401754510956
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,AVERAGE,,,"(8.589, 14.988]",49,8.59,14.98,13.078979591836735,2.555760541651068,3.497991403422771,1.9567464105667056
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(16.94, 20.628]",48,17.0,20.58,18.818749999999998,4.538905148560267,6.557488354709631,3.939718619924076
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(20.628, 26.5]",49,20.64,26.38,23.457755102040817,6.952386578448807,9.281864776555175,4.510117118160909
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(26.5, 40.66]",48,26.98,40.0,32.019375000000004,7.725668832204927,8.926870342128494,0.42378221863969384
rw_arma_6m,rw_arma_6m,RW-ARMA (6 Months),STATISTICAL_ROLLING,16_20,POS,MARGINAL,,,"(40.66, 327.87]",49,41.1,327.87,94.31061224489797,57.50950117403584,83.87938474049454,-50.50898484535883
