MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,SPIKE_QUANTILE,SPIKE_THRESHOLD,N_ALL,N_SPIKES,N_NON_SPIKES,RMSE_ALL,MAE_ALL,RMSE_SPIKES,MAE_SPIKES,RMSE_NON_SPIKES,MAE_NON_SPIKES,SPIKE_RMSE_PREMIUM
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,16_20,POS,MARGINAL,,,0.95,110.30499999999995,243,13,230,39.54904583513209,16.237539053650856,158.75122950112666,147.68059295554406,15.10218529342647,8.80814905050037,4.014034375517228
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,20_24,NEG,AVERAGE,,,0.95,5.679999999999998,243,13,230,0.931613386652113,0.4504123026896961,3.1614502822448802,2.7077074564526455,0.5933272742309216,0.3228260548683121,3.393521741466176
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,2.2129035104944945,1.110978067782651,7.809812583822022,6.739202129638672,1.313881818083644,0.792861055590789,3.529215145072839
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,3.2364646811298172,2.032433011218272,7.300342469289048,6.305197936987984,2.8380320649818693,1.790928906718245,2.2556533713634015
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,8.050084639004696,4.003778279535544,28.30778416027697,19.070074403356024,4.81394724690488,3.1522050203630814,3.5164579541336245
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,00_04,NEG,AVERAGE,,,0.95,21.354999999999993,243,13,230,2.740247621205397,1.4615742199678892,9.262522554154295,7.853458487203837,1.7561696762890908,1.1002938048632487,3.380177208248005
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,00_04,NEG,MARGINAL,,,0.95,30.95699999999999,243,13,230,6.496910335682384,3.109703756291158,23.36346064767398,19.66156702030981,3.707175917668524,2.174163658759669,3.5960879003296364
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,00_04,POS,AVERAGE,,,0.95,6.615999999999994,243,13,230,0.9427047694292764,0.30708552894254176,3.8089220100767056,1.644920678068316,0.34483578432686995,0.2314687596441284,4.040418732985374
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,00_04,POS,MARGINAL,,,0.95,8.348999999999997,243,13,230,2.3347571327352643,0.8772472353423016,9.317582272909522,5.813951984655764,0.9231083331093209,0.5982160973376277,3.9908143516381895
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,04_08,NEG,AVERAGE,,,0.95,15.850999999999994,243,13,230,1.8318945339462214,1.07593186438671,4.992825219526865,3.808988060915217,1.4616854253928193,0.9214547750177071,2.725498180712099
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,04_08,NEG,MARGINAL,,,0.95,23.935999999999996,243,13,230,5.620738076815333,2.598516192070804,20.941886411530824,16.07393106495242,2.930878613026661,1.8368623079514084,3.7258249940364303
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,04_08,POS,AVERAGE,,,0.95,17.266999999999992,243,13,230,3.885242589403968,1.6989456530612939,14.961212115195522,9.826696251197967,1.815655877845501,1.2395510540361774,3.8507793968897857
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,04_08,POS,MARGINAL,,,0.95,28.057999999999993,243,13,230,20.719091701849415,4.708810548996862,88.29875919194943,45.15624929069944,3.5865106803564184,2.4226509679441075,4.261709946680131
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,08_12,NEG,AVERAGE,,,0.95,30.66699999999998,243,13,230,4.707714403177489,2.2169909664193503,17.380262576193015,13.463548938153158,2.5182376923862413,1.5813159506257006,3.691868513617169
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,08_12,NEG,MARGINAL,,,0.95,38.971999999999994,243,13,230,18.918389731970834,5.947915584495297,75.46936518882637,52.4473563429646,7.497217790119672,3.3196863242339893,3.989206600458606
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,08_12,POS,AVERAGE,,,0.95,40.626999999999995,243,13,230,8.384834751012106,4.359134001669993,30.286749577507006,26.77749127554913,4.736303674447501,3.0920094601029118,3.6120866393760704
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,08_12,POS,MARGINAL,,,0.95,65.84399999999997,243,13,230,18.12272592780579,8.727255811447291,67.8020341845016,62.653004744882054,9.335942812121862,5.679278697818371,3.7412712885798594
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,12_16,NEG,AVERAGE,,,0.95,63.112,243,13,230,6.475222279575421,3.8432084302493634,12.212453307631685,9.579694282845944,5.989031337153677,3.51897227336347,1.886028429657623
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,12_16,NEG,MARGINAL,,,0.95,80.81899999999997,243,13,230,27.43479128690516,8.330781099578932,109.82961042347469,53.62749861357767,10.649597990632778,5.770531848787697,4.003296736428872
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,12_16,POS,AVERAGE,,,0.95,28.663999999999962,243,13,230,16.079808045073605,3.633498232484033,68.43212787303548,41.14339895969418,2.913018363073908,1.5133734087721546,4.255780148694072
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,12_16,POS,MARGINAL,,,0.95,49.48499999999998,243,13,230,93.7025725579624,13.1884888124046,404.66806876794743,199.48730366127646,4.544765178918192,2.658555799207495,4.318644170816425
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,16_20,NEG,AVERAGE,,,0.95,21.622999999999998,243,13,230,1.5868078362095146,0.9328300790184441,4.434355301589821,3.7712864543421114,1.244533216617865,0.7723955882392802,2.794513110158557
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,16_20,NEG,MARGINAL,,,0.95,26.906999999999993,243,13,230,4.26736831661567,1.6481493932665972,16.092638013998776,8.843119423822701,2.145253693035989,1.2414771741482087,3.771091881462296
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,16_20,POS,AVERAGE,,,0.95,68.41499999999998,243,13,230,21.330193465034405,8.442122532473894,86.55642915377699,78.33427959038573,7.565151131876938,4.491696263983225,4.057929868084175
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,16_20,POS,MARGINAL,,,0.95,110.30499999999995,243,13,230,37.49188615922405,14.80208227508032,150.90877982540138,139.52173709946794,14.06752558207413,7.752710480658415,4.025105036980745
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,20_24,NEG,AVERAGE,,,0.95,5.679999999999998,243,13,230,0.6855462864730577,0.35202125819027813,2.33125238283702,1.7319058642337712,0.43515125808853633,0.2740277804573851,3.400576195709054
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,1.59141788663372,0.7732681675726505,5.8259585558004074,4.598726722414266,0.8702351906597442,0.5570465970816026,3.660860296175185
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,3.0322036089590605,1.8612180225280792,6.944484992710302,6.015882560109503,2.6435060191715056,1.626389157360434,2.2902436275030706
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,7.779927352746616,3.5706199418167825,27.856360816519494,17.606791780398098,4.482054858221229,2.7772710987665348,3.580542536388225
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,00_04,NEG,AVERAGE,,,0.95,21.354999999999993,243,13,230,3.5788339952950454,2.03767987200096,11.133066493967524,9.809974426157043,2.554679949188213,1.598376266766051,3.110808299184521
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,00_04,NEG,MARGINAL,,,0.95,30.95699999999999,243,13,230,7.064667291089266,3.5164340933913847,25.233783038055957,21.917907958505403,4.091531462273649,2.476350787971897,3.571828933810312
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,00_04,POS,AVERAGE,,,0.95,6.615999999999994,243,13,230,1.2325936091829446,0.6751698306242779,4.314964565345237,2.642327972649654,0.7434958340559402,0.5639826312924087,3.5007195666100515
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,00_04,POS,MARGINAL,,,0.95,8.348999999999997,243,13,230,2.3979583513697817,1.0233372689547826,9.541789067620407,6.09672622374023,0.9639254706874563,0.7365805019451703,3.979130439096186
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,04_08,NEG,AVERAGE,,,0.95,15.850999999999994,243,13,230,2.293344497198439,1.4989279142536012,5.3919090749654845,4.396852006321571,1.9782473113105878,1.3351322047019336,2.351111698025424
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,04_08,NEG,MARGINAL,,,0.95,23.935999999999996,243,13,230,5.741380764627339,2.758277225990619,21.70443036049037,17.234683753873114,2.863601589791735,1.9400455526755216,3.7803502764023977
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,04_08,POS,AVERAGE,,,0.95,17.266999999999992,243,13,230,4.6736871907282405,2.808698085093806,13.59798445681727,7.488041242896743,3.553422825557802,2.544213471826683,2.909476801056185
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,04_08,POS,MARGINAL,,,0.95,28.057999999999993,243,13,230,20.88039970751266,5.522734235044664,87.01795928909264,39.48630063552519,5.713525994956026,3.6030543950175042,4.167447008104162
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,08_12,NEG,AVERAGE,,,0.95,30.66699999999998,243,13,230,4.238138019771351,2.1279204692705704,14.957319195725336,10.85314532949827,2.51633152904819,1.634755585866396,3.5292194652340014
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,08_12,NEG,MARGINAL,,,0.95,38.971999999999994,243,13,230,17.62508711318947,5.41003716984507,72.53954409806202,46.3748058599919,5.54844557677343,3.094637200401989,4.115698471854823
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,08_12,POS,AVERAGE,,,0.95,40.626999999999995,243,13,230,8.68647033710895,6.267101782906215,24.89403438171225,21.448139752657916,6.685233578428418,5.409043115050684,2.8658400265714294
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,08_12,POS,MARGINAL,,,0.95,65.84399999999997,243,13,230,17.259584143124137,11.649133785758716,56.84906895835789,50.814245207724966,11.491857636609451,9.435453574951929,3.2937681746524228
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,12_16,NEG,AVERAGE,,,0.95,63.112,243,13,230,6.5901081326129916,4.168551709366194,13.562641720991106,10.994709947634577,5.957124476883945,3.7827253741597198,2.0580302247049005
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,12_16,NEG,MARGINAL,,,0.95,80.81899999999997,243,13,230,26.918000720840094,8.09673823360375,110.16814802822569,52.24537311316143,8.917829830211259,5.601380609976575,4.092731446542119
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,12_16,POS,AVERAGE,,,0.95,28.663999999999962,243,13,230,16.64817467239677,4.805757592373812,69.50639575706504,45.25434904383069,4.445559717491037,2.5195328581610315,4.175016007749424
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,12_16,POS,MARGINAL,,,0.95,49.48499999999998,243,13,230,93.81430864782259,13.374261944213746,405.07761358547333,202.90738770988278,4.903816549347244,2.6615200531107157,4.31786599958998
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,16_20,NEG,AVERAGE,,,0.95,21.622999999999998,243,13,230,2.3044690178482914,1.447755954180683,3.5107924243418904,2.643194770793512,2.216770758055898,1.3801876732416969,1.5234713060364582
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,16_20,NEG,MARGINAL,,,0.95,26.906999999999993,243,13,230,6.057585886646929,3.289696794860441,18.80467967697942,12.538690428302639,4.3337495339575876,2.7669275894919694,3.1043191180221834
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,16_20,POS,AVERAGE,,,0.95,68.41499999999998,243,13,230,21.88789676922032,9.735941882501226,87.13933509380006,79.59692416689367,8.77348220553338,5.78727766642687,3.9811652993694238
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,16_20,POS,MARGINAL,,,0.95,110.30499999999995,243,13,230,39.194174634520934,15.016955848441228,158.63429525696966,146.83209981476904,14.165118337967181,7.566534667735744,4.04739471455153
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,20_24,NEG,AVERAGE,,,0.95,5.679999999999998,243,13,230,0.8951217343051586,0.42660846579677214,3.346511187546236,2.813727029615294,0.46209939972935443,0.2916843730592035,3.738610134568989
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,1.887911314887786,0.8628680713157966,7.138019308882694,6.106040661222189,0.9411733282783697,0.5665148379732615,3.7809081669214772
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,15.77559096252384,6.7607254383591835,38.9056660091287,31.46207130798611,13.318468975158156,5.364562410945488,2.4661938878582856
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,839.6651900057435,100.87694992689968,52.617127324485686,34.292649944329476,862.9780416888827,104.64041036069715,0.06266441428175172
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,00_04,NEG,AVERAGE,,,0.95,21.354999999999993,243,13,230,3.0028960493583523,1.7922853645578987,9.691338005808502,8.445972146823083,2.053880799188685,1.4162074159950842,3.2273304991291027
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,00_04,NEG,MARGINAL,,,0.95,30.95699999999999,243,13,230,7.15411774538542,3.2483460646985822,26.15294393668775,22.426688193967962,3.9261587480828086,2.1643528139137915,3.6556490775619443
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,00_04,POS,AVERAGE,,,0.95,6.615999999999994,243,13,230,1.0341269629671102,0.39929118102781613,4.086884060521917,2.1366500946057547,0.4310484520391015,0.30109263373862827,3.952013830870299
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,00_04,POS,MARGINAL,,,0.95,8.348999999999997,243,13,230,2.3294170962789744,0.8144952839188829,9.424561888362831,5.998612951909313,0.8440892849218679,0.52147993746725,4.04588852010131
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,04_08,NEG,AVERAGE,,,0.95,15.850999999999994,243,13,230,2.2121990173665,1.329733111580556,6.069198429468021,5.114408933379822,1.75739697226735,1.1158166520875543,2.7435137534294114
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,04_08,NEG,MARGINAL,,,0.95,23.935999999999996,243,13,230,5.919892529738284,2.6545792222294886,22.546430712070148,18.04620427942872,2.8798596024526337,1.7846178059530096,3.8085878415544334
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,04_08,POS,AVERAGE,,,0.95,17.266999999999992,243,13,230,5.9193764088517815,3.7578664128082853,16.033140411925093,11.909285572084938,4.742353322816905,3.297134025544822,2.708586057806576
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,04_08,POS,MARGINAL,,,0.95,28.057999999999993,243,13,230,20.593154364399073,4.910207084043407,87.22468735385603,41.29573669181457,4.245230843596464,2.853633671430254,4.235615671615994
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,08_12,NEG,AVERAGE,,,0.95,30.66699999999998,243,13,230,3.96050642513104,2.0356476318155887,13.548009552828187,8.609694183245649,2.489519065572901,1.6640710876043243,3.420777067008528
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,08_12,NEG,MARGINAL,,,0.95,38.971999999999994,243,13,230,17.863688925389454,4.916716062509042,74.31283137784426,46.93567088369192,5.0012633341004165,2.5417316595726165,4.159993587451263
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,08_12,POS,AVERAGE,,,0.95,40.626999999999995,243,13,230,9.85884081155642,5.487441074599149,32.68221175619909,30.589321112291245,6.505234612374415,4.068639159425247,3.3150156677536953
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,08_12,POS,MARGINAL,,,0.95,65.84399999999997,243,13,230,47.09915281052693,25.465123635388885,89.90872689767559,71.65626799219415,43.437496737985015,22.85431982391728,1.9089245035757942
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,12_16,NEG,AVERAGE,,,0.95,63.112,243,13,230,7.227799018072873,4.264020753224774,16.566853229927606,11.680360032922907,6.299273240913588,3.84483635915488,2.29210208923944
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,12_16,NEG,MARGINAL,,,0.95,80.81899999999997,243,13,230,43637054.45965643,2844605.8895363477,11451.862531420373,6100.761076670635,44853325.26669873,3005043.1359275472,0.0002624343616503243
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,12_16,POS,AVERAGE,,,0.95,28.663999999999962,243,13,230,16.189219751706215,3.993691928465818,69.17150021424007,45.140194728637205,2.5426958002699727,1.668020031064826,4.2726889420937
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,12_16,POS,MARGINAL,,,0.95,49.48499999999998,243,13,230,93.50904299566592,13.382353691670481,403.8569737401026,199.54285505193712,4.40936480532817,2.8602383973945407,4.31890821253321
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,16_20,NEG,AVERAGE,,,0.95,21.622999999999998,243,13,230,1.6297984781065709,0.918521069846138,4.802396450553007,4.053017457592142,1.2258943790365082,0.7413538827126686,2.9466197907683798
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,16_20,NEG,MARGINAL,,,0.95,26.906999999999993,243,13,230,4.385097330826425,1.6229237010271933,16.80310287305651,8.751934939023412,2.0874267911002944,1.2199795875752333,3.8318654308842355
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,16_20,POS,AVERAGE,,,0.95,68.41499999999998,243,13,230,21.6722858369729,9.968460083085901,84.85351935139434,76.99608539051457,9.44840010241921,6.179942130926892,3.9153008588800686
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,16_20,POS,MARGINAL,,,0.95,110.30499999999995,243,13,230,37.10023593006706,13.90383518988279,150.36113810112624,139.03653725095418,13.279888342631633,6.831117247300489,4.052835092061218
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,20_24,NEG,AVERAGE,,,0.95,5.679999999999998,243,13,230,0.7659128049033672,0.37788236120088864,2.719888205026892,2.099143471622101,0.4490470837313454,0.2805936897422984,3.5511721277072157
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,1.7120853613035885,0.8118401009974098,6.3570026834560185,5.047972365430875,0.9015473089896927,0.5724065382250834,3.713017368839467
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,3.3928512932500468,2.1700412011833885,7.3386841705151875,6.066635781724717,3.019608515966898,1.9497988988049655,2.1629843268153928
armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,7.6304105711191985,3.4969442905063945,27.231387752741497,16.135740356166057,4.427237329921153,2.7825775563604136,3.5687971831831984
sarma,sarma,SARMA,STATISTICAL_EXPANDING,00_04,NEG,AVERAGE,,,0.95,21.354999999999993,243,13,230,3.8302973265226847,1.9879519957173482,12.462996893457046,10.298960265297042,2.5925095855447955,1.5181993543932784,3.2537935912070597
sarma,sarma,SARMA,STATISTICAL_EXPANDING,00_04,NEG,MARGINAL,,,0.95,30.95699999999999,243,13,230,8.79157660651601,4.383328678674181,30.981000013252427,26.450817403026424,5.2354233950237665,3.136035837732533,3.523941313357878
sarma,sarma,SARMA,STATISTICAL_EXPANDING,00_04,POS,AVERAGE,,,0.95,6.615999999999994,243,13,230,0.9721490700741994,0.3061336007743194,3.940685811142774,1.8275662304660214,0.3475121286751944,0.2201395825743535,4.053581834771493
sarma,sarma,SARMA,STATISTICAL_EXPANDING,00_04,POS,MARGINAL,,,0.95,8.348999999999997,243,13,230,2.308927309631985,0.8615574271884218,9.148725561721895,5.581536318389762,0.9495513375200391,0.5947760115987808,3.962327234623982
sarma,sarma,SARMA,STATISTICAL_EXPANDING,04_08,NEG,AVERAGE,,,0.95,15.850999999999994,243,13,230,2.4102332038563956,1.282788251260031,7.197761775199346,5.270675487997607,1.791453607162281,1.0573859291835594,2.986334170354495
sarma,sarma,SARMA,STATISTICAL_EXPANDING,04_08,NEG,MARGINAL,,,0.95,23.935999999999996,243,13,230,6.505220232139398,3.2056679819184977,23.79565663685555,19.131599646296102,3.5644468826049738,2.305506626975416,3.657932519992452
sarma,sarma,SARMA,STATISTICAL_EXPANDING,04_08,POS,AVERAGE,,,0.95,17.266999999999992,243,13,230,3.955025813071509,1.5887550587774824,14.945824773522972,9.546395339926203,1.9750089434579723,1.1389753907125548,3.77894493738232
sarma,sarma,SARMA,STATISTICAL_EXPANDING,04_08,POS,MARGINAL,,,0.95,28.057999999999993,243,13,230,20.661093152265895,4.349802824007079,88.09970215358976,44.18707570440635,3.508857993186328,2.0981308785932073,4.264038766212518
sarma,sarma,SARMA,STATISTICAL_EXPANDING,08_12,NEG,AVERAGE,,,0.95,30.66699999999998,243,13,230,4.017968822592735,1.8077436276499534,14.766148992579472,9.264904214167911,2.175456795302898,1.3862519423250255,3.6750282654137414
sarma,sarma,SARMA,STATISTICAL_EXPANDING,08_12,NEG,MARGINAL,,,0.95,38.971999999999994,243,13,230,17.94383026773294,5.1730592160715245,75.12508288130697,47.849046964469686,4.602588517231897,2.7609381694229334,4.186680422206112
sarma,sarma,SARMA,STATISTICAL_EXPANDING,08_12,POS,AVERAGE,,,0.95,40.626999999999995,243,13,230,8.090257732116838,3.984371180924938,28.735488555055014,24.46488651334712,4.74132329691253,2.8267768360489014,3.551863179955368
sarma,sarma,SARMA,STATISTICAL_EXPANDING,08_12,POS,MARGINAL,,,0.95,65.84399999999997,243,13,230,17.658928421983457,8.158757351339041,65.64060547128925,60.3056945453409,9.269776943943619,5.211321770808502,3.7171341263025783
sarma,sarma,SARMA,STATISTICAL_EXPANDING,12_16,NEG,AVERAGE,,,0.95,63.112,243,13,230,6.575345338433753,3.891499003153668,17.102806274644767,14.320524191643955,5.398698572479666,3.3020323620650864,2.6010506512375295
sarma,sarma,SARMA,STATISTICAL_EXPANDING,12_16,NEG,MARGINAL,,,0.95,80.81899999999997,243,13,230,27.389198982797286,8.296394326318428,111.99637370483637,55.174955204884675,9.143645282962426,5.6467365375299,4.089070796673517
sarma,sarma,SARMA,STATISTICAL_EXPANDING,12_16,POS,AVERAGE,,,0.95,28.663999999999962,243,13,230,16.150269199252765,3.7494327611894454,68.39112716515335,42.31062297505308,3.346951151007184,1.5698872273623705,4.234674129662039
sarma,sarma,SARMA,STATISTICAL_EXPANDING,12_16,POS,MARGINAL,,,0.95,49.48499999999998,243,13,230,93.48453150055053,13.061567724408315,403.72288952553225,198.61869720017228,4.551958112451403,2.573556058386874,4.318606330322731
sarma,sarma,SARMA,STATISTICAL_EXPANDING,16_20,NEG,AVERAGE,,,0.95,21.622999999999998,243,13,230,2.24176458715026,1.061825444827493,7.043565375886731,5.440360177245207,1.582849638748394,0.8143430469082311,3.141973700655402
sarma,sarma,SARMA,STATISTICAL_EXPANDING,16_20,NEG,MARGINAL,,,0.95,26.906999999999993,243,13,230,5.643583213754853,2.1860466343893457,21.168948887902648,13.813385338916275,2.884697626357283,1.5288492293508666,3.7509766554533144
sarma,sarma,SARMA,STATISTICAL_EXPANDING,16_20,POS,AVERAGE,,,0.95,68.41499999999998,243,13,230,21.67369589049251,8.341758807096227,88.9758255617964,81.69885660007182,6.988176905463168,4.195488062275868,4.1052447174377384
sarma,sarma,SARMA,STATISTICAL_EXPANDING,16_20,POS,MARGINAL,,,0.95,110.30499999999995,243,13,230,38.60763043210776,15.019428611640004,156.45818741230923,145.22997268062934,13.82724165236858,7.659702207740605,4.052519816968407
sarma,sarma,SARMA,STATISTICAL_EXPANDING,20_24,NEG,AVERAGE,,,0.95,5.679999999999998,243,13,230,0.903130671418603,0.45384950806333496,2.9717085672189696,2.531685547333819,0.6021629991534541,0.3364066014958728,3.2904524907244306
sarma,sarma,SARMA,STATISTICAL_EXPANDING,20_24,NEG,MARGINAL,,,0.95,8.972999999999994,243,13,230,2.1878530697732743,1.101456720485929,7.660180442312041,6.42705207122308,1.319337150816292,0.8004448093573072,3.5012316631965876
sarma,sarma,SARMA,STATISTICAL_EXPANDING,20_24,POS,AVERAGE,,,0.95,30.47799999999999,243,13,230,3.118313101964936,1.7981356008046454,7.286976283460098,6.410796763361016,2.6966982312789654,1.5374199698775461,2.3368327827210074
sarma,sarma,SARMA,STATISTICAL_EXPANDING,20_24,POS,MARGINAL,,,0.95,37.205,243,13,230,8.167176031452442,3.9260199549020793,28.719918657191876,19.200950533963802,4.8838390423648965,3.0626543134768514,3.5165054048779156
