MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,N_DIRECTIONAL_OBSERVATIONS,DIRECTIONAL_HIT_COUNT,DIRECTIONAL_ACCURACY
lstm_ts168_recency,lstm,"LSTM (168 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,recency,242,192,0.7933884297520661
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,single,242,178,0.7355371900826446
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,single,242,171,0.7066115702479339
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,single,242,142,0.5867768595041323
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,single,242,137,0.5661157024793388
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,single,242,189,0.78099173553719
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,single,242,185,0.7644628099173554
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,single,242,161,0.6652892561983471
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,04_08,POS,MARGINAL,168.0,single,242,138,0.5702479338842975
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,AVERAGE,168.0,single,242,162,0.6694214876033058
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,MARGINAL,168.0,single,242,163,0.6735537190082644
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,08_12,POS,AVERAGE,168.0,single,242,154,0.6363636363636364
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,08_12,POS,MARGINAL,168.0,single,242,181,0.7479338842975206
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,AVERAGE,168.0,single,242,190,0.7851239669421488
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,MARGINAL,168.0,single,242,180,0.743801652892562
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,12_16,POS,AVERAGE,168.0,single,242,172,0.7107438016528925
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,12_16,POS,MARGINAL,168.0,single,242,178,0.7355371900826446
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,AVERAGE,168.0,single,242,184,0.7603305785123967
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,MARGINAL,168.0,single,242,189,0.78099173553719
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,16_20,POS,AVERAGE,168.0,single,242,161,0.6652892561983471
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,16_20,POS,MARGINAL,168.0,single,242,162,0.6694214876033058
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,AVERAGE,168.0,single,242,174,0.71900826446281
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,MARGINAL,168.0,single,242,168,0.6942148760330579
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,20_24,POS,AVERAGE,168.0,single,242,164,0.6776859504132231
lstm_ts168_single,lstm,"LSTM (168 TimeSteps), Single",DEEP_LEARNING,20_24,POS,MARGINAL,168.0,single,242,190,0.7851239669421488
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,42.0,ensemble,242,181,0.7479338842975206
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,42.0,ensemble,242,172,0.7107438016528925
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,42.0,ensemble,242,148,0.6115702479338843
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,42.0,ensemble,242,136,0.5619834710743802
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,42.0,ensemble,242,191,0.7892561983471075
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,42.0,ensemble,242,188,0.7768595041322314
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,42.0,ensemble,242,162,0.6694214876033058
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,42.0,ensemble,242,142,0.5867768595041323
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,42.0,ensemble,242,160,0.6611570247933884
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,42.0,ensemble,242,168,0.6942148760330579
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,42.0,ensemble,242,188,0.7768595041322314
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,42.0,ensemble,242,180,0.743801652892562
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,42.0,ensemble,242,189,0.78099173553719
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,42.0,ensemble,242,185,0.7644628099173554
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,42.0,ensemble,242,191,0.7892561983471075
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,42.0,ensemble,242,178,0.7355371900826446
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,42.0,ensemble,242,183,0.756198347107438
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,42.0,ensemble,242,188,0.7768595041322314
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,42.0,ensemble,242,172,0.7107438016528925
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,42.0,ensemble,242,162,0.6694214876033058
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,42.0,ensemble,242,177,0.731404958677686
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,42.0,ensemble,242,175,0.7231404958677686
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,42.0,ensemble,242,206,0.8512396694214877
lstm_ts42_ensemble,lstm,"LSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,42.0,ensemble,242,191,0.7892561983471075
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,42.0,recency,242,180,0.743801652892562
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,42.0,recency,242,169,0.6983471074380165
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,42.0,recency,242,150,0.6198347107438017
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,42.0,recency,242,137,0.5661157024793388
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,42.0,recency,242,194,0.8016528925619835
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,42.0,recency,242,187,0.7727272727272727
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,42.0,recency,242,158,0.6528925619834711
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,42.0,recency,242,145,0.5991735537190083
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,42.0,recency,242,158,0.6528925619834711
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,42.0,recency,242,164,0.6776859504132231
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,42.0,recency,242,195,0.8057851239669421
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,42.0,recency,242,185,0.7644628099173554
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,42.0,recency,242,195,0.8057851239669421
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,42.0,recency,242,185,0.7644628099173554
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,42.0,recency,242,193,0.7975206611570248
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,42.0,recency,242,180,0.743801652892562
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,42.0,recency,242,185,0.7644628099173554
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,42.0,recency,242,188,0.7768595041322314
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,42.0,recency,242,168,0.6942148760330579
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,42.0,recency,242,161,0.6652892561983471
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,42.0,recency,242,178,0.7355371900826446
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,42.0,recency,242,172,0.7107438016528925
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,42.0,recency,242,204,0.8429752066115702
lstm_ts42_recency,lstm,"LSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,42.0,recency,242,189,0.78099173553719
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,AVERAGE,42.0,single,242,183,0.756198347107438
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,MARGINAL,42.0,single,242,166,0.6859504132231405
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,00_04,POS,AVERAGE,42.0,single,242,149,0.6157024793388429
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,00_04,POS,MARGINAL,42.0,single,242,139,0.5743801652892562
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,AVERAGE,42.0,single,242,191,0.7892561983471075
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,MARGINAL,42.0,single,242,195,0.8057851239669421
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,04_08,POS,AVERAGE,42.0,single,242,164,0.6776859504132231
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,04_08,POS,MARGINAL,42.0,single,242,147,0.6074380165289256
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,AVERAGE,42.0,single,242,159,0.6570247933884298
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,MARGINAL,42.0,single,242,161,0.6652892561983471
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,08_12,POS,AVERAGE,42.0,single,242,190,0.7851239669421488
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,08_12,POS,MARGINAL,42.0,single,242,182,0.7520661157024794
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,AVERAGE,42.0,single,242,194,0.8016528925619835
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,MARGINAL,42.0,single,242,191,0.7892561983471075
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,12_16,POS,AVERAGE,42.0,single,242,189,0.78099173553719
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,12_16,POS,MARGINAL,42.0,single,242,173,0.7148760330578512
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,AVERAGE,42.0,single,242,183,0.756198347107438
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,MARGINAL,42.0,single,242,189,0.78099173553719
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,16_20,POS,AVERAGE,42.0,single,242,166,0.6859504132231405
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,16_20,POS,MARGINAL,42.0,single,242,159,0.6570247933884298
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,AVERAGE,42.0,single,242,176,0.7272727272727273
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,MARGINAL,42.0,single,242,179,0.7396694214876033
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,20_24,POS,AVERAGE,42.0,single,242,201,0.8305785123966942
lstm_ts42_single,lstm,"LSTM (42 TimeSteps), Single",DEEP_LEARNING,20_24,POS,MARGINAL,42.0,single,242,190,0.7851239669421488
arma,arma,ARMA,STATISTICAL_EXPANDING,00_04,NEG,AVERAGE,,,242,151,0.6239669421487604
arma,arma,ARMA,STATISTICAL_EXPANDING,00_04,NEG,MARGINAL,,,242,130,0.5371900826446281
arma,arma,ARMA,STATISTICAL_EXPANDING,00_04,POS,AVERAGE,,,242,153,0.6322314049586777
arma,arma,ARMA,STATISTICAL_EXPANDING,00_04,POS,MARGINAL,,,242,128,0.5289256198347108
arma,arma,ARMA,STATISTICAL_EXPANDING,04_08,NEG,AVERAGE,,,242,145,0.5991735537190083
arma,arma,ARMA,STATISTICAL_EXPANDING,04_08,NEG,MARGINAL,,,242,128,0.5289256198347108
arma,arma,ARMA,STATISTICAL_EXPANDING,04_08,POS,AVERAGE,,,242,176,0.7272727272727273
arma,arma,ARMA,STATISTICAL_EXPANDING,04_08,POS,MARGINAL,,,242,160,0.6611570247933884
arma,arma,ARMA,STATISTICAL_EXPANDING,08_12,NEG,AVERAGE,,,242,134,0.5537190082644629
arma,arma,ARMA,STATISTICAL_EXPANDING,08_12,NEG,MARGINAL,,,242,128,0.5289256198347108
arma,arma,ARMA,STATISTICAL_EXPANDING,08_12,POS,AVERAGE,,,242,168,0.6942148760330579
arma,arma,ARMA,STATISTICAL_EXPANDING,08_12,POS,MARGINAL,,,242,151,0.6239669421487604
arma,arma,ARMA,STATISTICAL_EXPANDING,12_16,NEG,AVERAGE,,,242,146,0.6033057851239669
arma,arma,ARMA,STATISTICAL_EXPANDING,12_16,NEG,MARGINAL,,,242,127,0.5247933884297521
arma,arma,ARMA,STATISTICAL_EXPANDING,12_16,POS,AVERAGE,,,242,153,0.6322314049586777
arma,arma,ARMA,STATISTICAL_EXPANDING,12_16,POS,MARGINAL,,,242,158,0.6528925619834711
arma,arma,ARMA,STATISTICAL_EXPANDING,16_20,NEG,AVERAGE,,,242,158,0.6528925619834711
arma,arma,ARMA,STATISTICAL_EXPANDING,16_20,NEG,MARGINAL,,,242,135,0.5578512396694215
arma,arma,ARMA,STATISTICAL_EXPANDING,16_20,POS,AVERAGE,,,242,144,0.5950413223140496
arma,arma,ARMA,STATISTICAL_EXPANDING,16_20,POS,MARGINAL,,,242,136,0.5619834710743802
arma,arma,ARMA,STATISTICAL_EXPANDING,20_24,NEG,AVERAGE,,,242,142,0.5867768595041323
arma,arma,ARMA,STATISTICAL_EXPANDING,20_24,NEG,MARGINAL,,,242,129,0.5330578512396694
arma,arma,ARMA,STATISTICAL_EXPANDING,20_24,POS,AVERAGE,,,242,150,0.6198347107438017
arma,arma,ARMA,STATISTICAL_EXPANDING,20_24,POS,MARGINAL,,,242,139,0.5743801652892562
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,00_04,NEG,AVERAGE,,,242,152,0.628099173553719
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,00_04,NEG,MARGINAL,,,242,135,0.5578512396694215
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,00_04,POS,AVERAGE,,,242,158,0.6528925619834711
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,00_04,POS,MARGINAL,,,242,133,0.5495867768595041
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,04_08,NEG,AVERAGE,,,242,147,0.6074380165289256
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,04_08,NEG,MARGINAL,,,242,130,0.5371900826446281
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,04_08,POS,AVERAGE,,,242,155,0.640495867768595
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,04_08,POS,MARGINAL,,,242,144,0.5950413223140496
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,08_12,NEG,AVERAGE,,,242,139,0.5743801652892562
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,08_12,NEG,MARGINAL,,,242,138,0.5702479338842975
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,08_12,POS,AVERAGE,,,242,168,0.6942148760330579
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,08_12,POS,MARGINAL,,,242,149,0.6157024793388429
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,12_16,NEG,AVERAGE,,,242,156,0.6446280991735537
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,12_16,NEG,MARGINAL,,,242,143,0.5909090909090909
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,12_16,POS,AVERAGE,,,242,161,0.6652892561983471
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,12_16,POS,MARGINAL,,,242,151,0.6239669421487604
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,16_20,NEG,AVERAGE,,,242,153,0.6322314049586777
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,16_20,NEG,MARGINAL,,,242,142,0.5867768595041323
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,16_20,POS,AVERAGE,,,242,132,0.5454545454545454
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,16_20,POS,MARGINAL,,,242,120,0.49586776859504134
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,20_24,NEG,AVERAGE,,,242,148,0.6115702479338843
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,20_24,NEG,MARGINAL,,,242,128,0.5289256198347108
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,20_24,POS,AVERAGE,,,242,143,0.5909090909090909
armax_exog_1,armax_exog_1,ARMAX (Exog. 1),STATISTICAL_EXPANDING,20_24,POS,MARGINAL,,,242,122,0.5041322314049587
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,00_04,NEG,AVERAGE,,,242,171,0.7066115702479339
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,00_04,NEG,MARGINAL,,,242,162,0.6694214876033058
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,00_04,POS,AVERAGE,,,242,166,0.6859504132231405
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,00_04,POS,MARGINAL,,,242,126,0.5206611570247934
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,04_08,NEG,AVERAGE,,,242,153,0.6322314049586777
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,04_08,NEG,MARGINAL,,,242,165,0.6818181818181818
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,04_08,POS,AVERAGE,,,242,165,0.6818181818181818
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,04_08,POS,MARGINAL,,,242,149,0.6157024793388429
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,08_12,NEG,AVERAGE,,,242,159,0.6570247933884298
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,08_12,NEG,MARGINAL,,,242,172,0.7107438016528925
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,08_12,POS,AVERAGE,,,242,152,0.628099173553719
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,08_12,POS,MARGINAL,,,242,146,0.6033057851239669
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,12_16,NEG,AVERAGE,,,242,163,0.6735537190082644
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,12_16,NEG,MARGINAL,,,242,176,0.7272727272727273
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,12_16,POS,AVERAGE,,,242,158,0.6528925619834711
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,12_16,POS,MARGINAL,,,242,157,0.6487603305785123
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,16_20,NEG,AVERAGE,,,242,167,0.6900826446280992
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,16_20,NEG,MARGINAL,,,242,161,0.6652892561983471
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,16_20,POS,AVERAGE,,,242,152,0.628099173553719
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,16_20,POS,MARGINAL,,,242,148,0.6115702479338843
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,20_24,NEG,AVERAGE,,,242,155,0.640495867768595
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,20_24,NEG,MARGINAL,,,242,162,0.6694214876033058
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,20_24,POS,AVERAGE,,,242,162,0.6694214876033058
armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,20_24,POS,MARGINAL,,,242,149,0.6157024793388429
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,00_04,NEG,AVERAGE,,,242,171,0.7066115702479339
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,00_04,NEG,MARGINAL,,,242,169,0.6983471074380165
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,00_04,POS,AVERAGE,,,242,141,0.5826446280991735
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,00_04,POS,MARGINAL,,,242,135,0.5578512396694215
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,04_08,NEG,AVERAGE,,,242,157,0.6487603305785123
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,04_08,NEG,MARGINAL,,,242,170,0.7024793388429752
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,04_08,POS,AVERAGE,,,242,165,0.6818181818181818
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,04_08,POS,MARGINAL,,,242,154,0.6363636363636364
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,08_12,NEG,AVERAGE,,,242,182,0.7520661157024794
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,08_12,NEG,MARGINAL,,,242,177,0.731404958677686
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,08_12,POS,AVERAGE,,,242,160,0.6611570247933884
armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,08_12,POS,MARGINAL,,,242,155,0.640495867768595
