DATE,ACTUAL_VALUE,MARGINAL_PRICE,D+1,RMSE,MAPE,MAE
2024-06-28 12:00:00,67.49,67.49,44.18,23.309999999999995,0.3453845014076159,23.309999999999995
2024-06-29 12:00:00,62.6,62.6,67.49,4.8899999999999935,0.07811501597444079,4.8899999999999935
2024-06-30 12:00:00,59.0,59.0,62.6,3.6000000000000014,0.061016949152542396,3.6000000000000014
2024-07-01 12:00:00,42.09,42.09,59.0,16.909999999999997,0.4017581373247801,16.909999999999997
2024-07-02 12:00:00,36.57,36.57,42.09,5.520000000000003,0.15094339622641517,5.520000000000003
2024-07-03 12:00:00,30.24,30.24,36.57,6.330000000000002,0.2093253968253969,6.330000000000002
2024-07-04 12:00:00,68.73,68.73,30.24,38.49000000000001,0.5600174596246181,38.49000000000001
2024-07-05 12:00:00,65.42,65.42,68.73,3.3100000000000023,0.050596147966982606,3.3100000000000023
2024-07-06 12:00:00,78.12,78.12,65.42,12.700000000000003,0.16257040450588842,12.700000000000003
2024-07-07 12:00:00,65.36,65.36,78.12,12.760000000000005,0.19522643818849458,12.760000000000005
2024-07-08 12:00:00,41.53,41.53,65.36,23.83,0.5738020707921984,23.83
2024-07-09 12:00:00,45.88,45.88,41.53,4.350000000000001,0.09481255448997387,4.350000000000001
2024-07-10 12:00:00,36.5,36.5,45.88,9.380000000000003,0.25698630136986306,9.380000000000003
2024-07-11 12:00:00,38.18,38.18,36.5,1.6799999999999997,0.04400209533787323,1.6799999999999997
2024-07-12 12:00:00,28.56,28.56,38.18,9.620000000000001,0.33683473389355745,9.620000000000001
2024-07-13 12:00:00,52.8,52.8,28.56,24.24,0.4590909090909091,24.24
2024-07-14 12:00:00,70.87,70.87,52.8,18.070000000000007,0.2549738958656696,18.070000000000007
2024-07-15 12:00:00,43.75,43.75,70.87,27.120000000000005,0.6198857142857144,27.120000000000005
2024-07-16 12:00:00,125.0,125.0,43.75,81.25,0.65,81.25
2024-07-17 12:00:00,66.87,66.87,125.0,58.129999999999995,0.8692986391505906,58.129999999999995
2024-07-18 12:00:00,46.5,46.5,66.87,20.370000000000005,0.43806451612903236,20.370000000000005
2024-07-19 12:00:00,42.0,42.0,46.5,4.5,0.10714285714285714,4.5
2024-07-20 12:00:00,52.0,52.0,42.0,10.0,0.19230769230769232,10.0
2024-07-21 12:00:00,51.69,51.69,52.0,0.3100000000000023,0.005997291545753575,0.3100000000000023
2024-07-22 12:00:00,40.36,40.36,51.69,11.329999999999998,0.2807234886025768,11.329999999999998
2024-07-23 12:00:00,39.85,39.85,40.36,0.509999999999998,0.012797992471769083,0.509999999999998
2024-07-24 12:00:00,51.5,51.5,39.85,11.649999999999999,0.22621359223300969,11.649999999999999
2024-07-25 12:00:00,42.7,42.7,51.5,8.799999999999997,0.2060889929742388,8.799999999999997
2024-07-26 12:00:00,38.26,38.26,42.7,4.440000000000005,0.11604809200209108,4.440000000000005
2024-07-27 12:00:00,41.88,41.88,38.26,3.6200000000000045,0.08643744030563526,3.6200000000000045
2024-07-28 12:00:00,65.34,65.34,41.88,23.46,0.3590449954086318,23.46
2024-07-29 12:00:00,57.65,57.65,65.34,7.690000000000005,0.13339115351257597,7.690000000000005
2024-07-30 12:00:00,55.96,55.96,57.65,1.6899999999999977,0.03020014295925657,1.6899999999999977
2024-07-31 12:00:00,47.24,47.24,55.96,8.719999999999999,0.18458933107535982,8.719999999999999
2024-08-01 12:00:00,37.44,37.44,47.24,9.800000000000004,0.2617521367521369,9.800000000000004
2024-08-02 12:00:00,31.5,31.5,37.44,5.939999999999998,0.1885714285714285,5.939999999999998
2024-08-03 12:00:00,65.09,65.09,31.5,33.59,0.516054693501306,33.59
