DATE,ACTUAL_VALUE,MARGINAL_PRICE,D+1,RMSE,MAPE,MAE
2024-06-07 12:00:00,60.15,78.41,59.88,0.269999999999996,0.004488778054862777,0.269999999999996
2024-06-08 12:00:00,71.81,92.34,60.15,11.660000000000004,0.16237292856148172,11.660000000000004
2024-06-09 12:00:00,88.71,127.0,71.81,16.89999999999999,0.19050839815127937,16.89999999999999
2024-06-10 12:00:00,58.85,66.38,88.71,29.859999999999992,0.5073916737468138,29.859999999999992
2024-06-11 12:00:00,58.15,94.22,58.85,0.7000000000000028,0.012037833190025845,0.7000000000000028
2024-06-12 12:00:00,57.95,71.29,58.15,0.19999999999999574,0.0034512510785158885,0.19999999999999574
2024-06-13 12:00:00,47.58,56.11,57.95,10.370000000000005,0.21794871794871806,10.370000000000005
2024-06-14 12:00:00,39.93,45.0,47.58,7.649999999999999,0.1915852742299023,7.649999999999999
2024-06-15 12:00:00,71.91,85.13,39.93,31.979999999999997,0.44472256987901543,31.979999999999997
2024-06-16 12:00:00,74.07,86.46,71.91,2.1599999999999966,0.02916160388821381,2.1599999999999966
2024-06-17 12:00:00,45.49,53.7,74.07,28.57999999999999,0.628269949439437,28.57999999999999
2024-06-18 12:00:00,36.54,42.76,45.49,8.950000000000003,0.24493705528188295,8.950000000000003
2024-06-19 12:00:00,39.45,49.0,36.54,2.9100000000000037,0.07376425855513317,2.9100000000000037
2024-06-20 12:00:00,37.56,43.2,39.45,1.8900000000000006,0.05031948881789139,1.8900000000000006
2024-06-21 12:00:00,31.82,35.86,37.56,5.740000000000002,0.18038969201759905,5.740000000000002
2024-06-22 12:00:00,52.74,62.12,31.82,20.92,0.3966628744785742,20.92
2024-06-23 12:00:00,54.96,61.5,52.74,2.219999999999999,0.04039301310043666,2.219999999999999
2024-06-24 12:00:00,39.32,45.1,54.96,15.64,0.3977619532044761,15.64
2024-06-25 12:00:00,40.06,49.19,39.32,0.740000000000002,0.018472291562656066,0.740000000000002
2024-06-26 12:00:00,39.07,48.0,40.06,0.990000000000002,0.02533913488610192,0.990000000000002
2024-06-27 12:00:00,37.43,44.18,39.07,1.6400000000000006,0.04381512156024581,1.6400000000000006
2024-06-28 12:00:00,47.72,67.49,37.43,10.29,0.2156328583403185,10.29
