PRODUCT,PRODUCT_SIGN,PRICE_TYPE,MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,LOOKBACK,STRATEGY,N_OBSERVATIONS,RMSE,MAPE,MAE,MED_MAE,ZERO_COUNT,NEGATIVE_COUNT,ACCEPTANCE,CHANCE_OF_ACCEPTANCE,REVENUE,MAX_REVENUE,ACHIEVED_REVENUE_PERCENTAGE,MAPE_NORM,RMSE_NORM,MAE_NORM,COMBINED_SCORE,MAE_vs_BEST_STATISTICAL
12_16,NEG,MARGINAL,rw_sarmax_exog_1_4_12m,rw_sarmax_exog_1_4_12m,RW-SARMAX (Exog. 1&4) (12 Months),STATISTICAL_ROLLING,,,243,57.53190138600447,0.4471039116508298,14.025002695242362,4.809587670597816,0,0,164,0.6748971193415638,16.958257923503908,30.051000000000005,56.431592704082746,0.9887718476421684,0.9902911962937858,0.9643374384107121,0.9812098776508216,95.25939297629257
12_16,POS,AVERAGE,sarma,sarma,SARMA,STATISTICAL_EXPANDING,,,243,16.150269199252765,0.15276191168918218,3.7494327611894454,0.744994685438793,0,0,189,0.7777777777777778,7.70988538706285,12.400360000000001,62.17468998531373,0.9961636792382633,0.9972745591631671,0.990465999923396,0.9946500354395753,-1.7357351998457682
12_16,POS,MARGINAL,rw_armax_exog_4_12m,rw_armax_exog_4_12m,RW-ARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,,,243,93.93660961857874,0.22293546913777149,13.77838036950358,1.6184930985605792,0,0,167,0.6872427983539094,6.8050952849340725,22.700200000000006,29.978129201214397,0.994401405695152,0.9841477148913436,0.9649645458752929,0.9813035239893417,5.982070250053627
16_20,NEG,AVERAGE,sarmax_exog_1_3,sarmax_exog_1_3,SARMAX (Exog. 1&3),STATISTICAL_EXPANDING,,,243,1.5242085833738748,0.1481922563411056,0.84202955200752,0.30115176741877114,0,0,199,0.8189300411522634,5.634484567058418,6.76304,83.31289726304173,0.9962784373182845,0.9997427819768372,0.9978589001791311,0.9979432237996863,-1.3407787853925355
16_20,NEG,MARGINAL,armax_exog_4,armax_exog_4,ARMAX (Exog. 4),STATISTICAL_EXPANDING,,,243,4.385097330826425,0.21029176263534183,1.6229237010271933,0.6384705290966717,0,0,97,0.3991769547325103,3.9383579100020856,8.51464,46.25395683202209,0.9947189279965177,0.9992599923139687,0.9958732545226369,0.9965984069748959,6.858606591086723
16_20,POS,AVERAGE,armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,,,243,21.88789676922032,0.24515321441248328,9.735941882501226,4.102224220187466,0,0,235,0.9670781893004116,16.965917277999427,26.775800000000004,63.36287721748528,0.9938434498766247,0.9963063050558949,0.975243596414266,0.9885182404432056,91.43586907471956
16_20,POS,MARGINAL,rw_armax_exog_1_4_12m,rw_armax_exog_1_4_12m,RW-ARMAX (Exog. 1&4) (12 Months),STATISTICAL_ROLLING,,,243,85.07408954492377,0.3194614446754425,20.146459451816664,5.084438168394257,0,0,166,0.6831275720164609,15.217478854152962,35.721720000000005,42.60007316039922,0.991977342000823,0.9856433106506457,0.948771892125894,0.9756293131965379,22.77444471991288
20_24,NEG,AVERAGE,rw_sarmax_exog_1_3_12m,rw_sarmax_exog_1_3_12m,RW-SARMAX (Exog. 1&3) (12 Months),STATISTICAL_ROLLING,,,243,0.7485275913585736,0.12311036534056137,0.3601375260590315,0.15166029932425518,0,0,222,0.9135802469135802,1.906828603780667,2.23896,85.16581822724241,0.9969083206322926,0.9998736821262968,0.9990842478263444,0.9986049458993511,0.0
20_24,NEG,MARGINAL,armax_exog_1_4,armax_exog_1_4,ARMAX (Exog. 1&4),STATISTICAL_EXPANDING,,,243,1.887911314887786,0.19743893968887252,0.8628680713157966,0.3180139404751803,0,0,127,0.522633744855967,1.553379371396317,3.17832,48.87422825254591,0.9950417018540274,0.99968140527378,0.9978059123120762,0.9974849934337019,-15.481438042279832
20_24,POS,AVERAGE,sarmax_exog_1_3,sarmax_exog_1_3,SARMAX (Exog. 1&3),STATISTICAL_EXPANDING,,,243,2.878118266583954,0.11272013811408899,1.6574565208242587,0.9332191902582512,0,0,191,0.7860082304526749,11.402708788614428,14.73664,77.37658508733625,0.9971692511482001,0.9995143027673281,0.9957854449984873,0.9974864621531072,0.0
20_24,POS,MARGINAL,rw_armax_exog_4_6m,rw_armax_exog_4_6m,RW-ARMAX (Exog. 4) (6 Months),STATISTICAL_ROLLING,,,243,8.05570629014917,0.20174476229568084,3.9686791822595007,2.156787721783516,0,0,144,0.5925925925925926,9.388141130290025,17.544799999999995,53.50953633150579,0.9949335694244172,0.9986405582085455,0.9899085034890249,0.9944986039645001,32.27244569684302
