PRODUCT,PRODUCT_SIGN,PRICE_TYPE,MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,LOOKBACK,STRATEGY,N_OBSERVATIONS,RMSE,MAPE,MAE,MED_MAE,ZERO_COUNT,NEGATIVE_COUNT,ACCEPTANCE,CHANCE_OF_ACCEPTANCE,REVENUE,MAX_REVENUE,ACHIEVED_REVENUE_PERCENTAGE,MAPE_NORM,RMSE_NORM,MAE_NORM,COMBINED_SCORE,MAE_vs_BEST_STATISTICAL
08_12,POS,AVERAGE,rw_sarmax_exog_1_3_12m,rw_sarmax_exog_1_3_12m,RW-SARMAX (Exog. 1&3) (12 Months),STATISTICAL_ROLLING,,,243,7.918793880833926,0.1564335745307435,3.688358232924857,1.1084128121310073,0,0,191,0.7860082304526749,12.643567172899271,17.75968,71.19253935261936,0.9960714725079768,0.9986636628804747,0.9906212992964586,0.9951283381711001,0.0
08_12,POS,MARGINAL,rw_sarma_12m,rw_sarma_12m,RW-SARMA (12 Months),STATISTICAL_ROLLING,,,243,17.573852271565862,0.24506174873065328,7.852603439273169,2.0522910969991592,0,0,84,0.345679012345679,7.296177280819066,23.39096,31.19229514658255,0.9938457468608028,0.9970343222115696,0.9800325205010955,0.9903396120278525,0.0
12_16,NEG,AVERAGE,rw_armax_exog_1_3_3m,rw_armax_exog_1_3_3m,RW-ARMAX (Exog. 1&3) (3 Months),STATISTICAL_ROLLING,,,243,4.884323166817841,0.16169844662657623,2.998429634877025,1.4510179488789907,0,0,192,0.7901234567901234,18.64399664750782,23.006559999999997,81.03774161590354,0.9959392554002843,0.9991757453913059,0.9923756391461357,0.9958313037334525,0.0
12_16,NEG,MARGINAL,rw_armax_exog_1_3_3m,rw_armax_exog_1_3_3m,RW-ARMAX (Exog. 1&3) (3 Months),STATISTICAL_ROLLING,,,243,26.10283494055144,0.207329383233765,6.639665864107711,2.463178645230026,0,0,105,0.43209876543209874,11.74219033407594,30.051000000000005,39.07420829282199,0.9947933224412897,0.9955950126015621,0.983116759550331,0.9912046144401632,0.0
12_16,POS,AVERAGE,armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,,,243,16.079808045073605,0.15197534753562514,3.633498232484033,0.7581542353712534,0,0,167,0.6872427983539094,7.0093429079478335,12.400360000000001,56.52531787744738,0.9961834322798387,0.9972864498446561,0.9907607964635552,0.9947579582568549,0.0
12_16,POS,MARGINAL,sarma,sarma,SARMA,STATISTICAL_EXPANDING,,,243,93.48453150055053,0.21358871162262316,13.061567724408315,1.527138594992449,0,0,88,0.36213991769547327,4.286175731528681,22.700200000000006,18.881665058143454,0.9946361314819256,0.9842240053945612,0.9667872460671697,0.982009997686226,0.0
16_20,NEG,AVERAGE,rw_sarmax_exog_1_3_12m,rw_sarmax_exog_1_3_12m,RW-SARMAX (Exog. 1&3) (12 Months),STATISTICAL_ROLLING,,,243,1.495668235026085,0.143508971624395,0.8494753320199573,0.30524441984362904,0,0,194,0.7983539094650206,5.246299490164126,6.76304,77.57309568129311,0.9963960489807281,0.9997475983071364,0.9978399671639978,0.997978553258922,0.0
16_20,NEG,MARGINAL,rw_sarmax_exog_1_3_12m,rw_sarmax_exog_1_3_12m,RW-SARMAX (Exog. 1&3) (12 Months),STATISTICAL_ROLLING,,,243,4.294981844805426,0.203039661385863,1.5753880010736243,0.5974909737873446,0,0,93,0.38271604938271603,3.6341812495352124,8.51464,42.68156081214487,0.9949010505313954,0.999275199764854,0.9959941275708722,0.9967052352014643,0.0
16_20,POS,AVERAGE,sarmax_exog_1_3,sarmax_exog_1_3,SARMAX (Exog. 1&3),STATISTICAL_EXPANDING,,,243,21.062035151558756,0.1746690274156834,7.966351764653051,2.142871260237193,0,0,182,0.7489711934156379,15.740116822505737,26.775800000000004,58.7848610405879,0.9956135242816905,0.9964456734435408,0.9797432830051971,0.9906509538838584,0.0
16_20,POS,MARGINAL,rw_armax_exog_1_3_3m,rw_armax_exog_1_3_3m,RW-ARMAX (Exog. 1&3) (3 Months),STATISTICAL_ROLLING,,,243,33.362374910764444,0.2697694506334342,13.669149494800592,4.1412837826254965,0,0,103,0.42386831275720166,12.494056636255403,35.721720000000005,34.976077961126734,0.9932252605842413,0.9943699279638178,0.9652422964669465,0.9843686226607944,0.0
20_24,NEG,AVERAGE,rw_sarmax_exog_1_3_12m,rw_sarmax_exog_1_3_12m,RW-SARMAX (Exog. 1&3) (12 Months),STATISTICAL_ROLLING,,,243,0.7485275913585736,0.12311036534056137,0.3601375260590315,0.15166029932425518,0,0,222,0.9135802469135802,1.906828603780667,2.23896,85.16581822724241,0.9969083206322926,0.9998736821262968,0.9990842478263444,0.9986049458993511,0.0
20_24,NEG,MARGINAL,armax_exog_1_3,armax_exog_1_3,ARMAX (Exog. 1&3),STATISTICAL_EXPANDING,,,243,1.59141788663372,0.20229416230463265,0.7732681675726505,0.3762652050732531,0,0,104,0.4279835390946502,1.3061266409156083,3.17832,41.09487530883008,0.9949197723028865,0.9997314400618846,0.998033745572081,0.9975352338421902,0.0
20_24,POS,AVERAGE,sarmax_exog_1_3,sarmax_exog_1_3,SARMAX (Exog. 1&3),STATISTICAL_EXPANDING,,,243,2.878118266583954,0.11272013811408899,1.6574565208242587,0.9332191902582512,0,0,191,0.7860082304526749,11.402708788614428,14.73664,77.37658508733625,0.9971692511482001,0.9995143027673281,0.9957854449984873,0.9974864621531072,0.0
20_24,POS,MARGINAL,rw_armax_exog_4_12m,rw_armax_exog_4_12m,RW-ARMAX (Exog. 4) (12 Months),STATISTICAL_ROLLING,,,243,7.640158332598173,0.1697353783392158,3.373773368208055,1.6305646353033243,0,0,90,0.37037037037037035,6.557612442650636,17.544799999999995,37.37638754873602,0.9957374233621216,0.9987106840596505,0.9914212208620228,0.9952942525672737,0.0
