PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,EXOGENOUS_FACTORS,NUM_FEATURES,FEATURE_NUMBERS,N_ESTIMATORS,LEARNING_RATE,MAX_DEPTH,MIN_CHILD_WEIGHT,SUBSAMPLE,COLSAMPLE_BYTREE,REG_ALPHA,REG_LAMBDA,OUTPUT_FILE,SUCCESS,MESSAGE
08_12,POS,AVERAGE,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,752,0.022912030999949984,6,7,0.792803770201397,0.9084870483334702,0.00019712152899293404,0.048430267068875134,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_08_12_POS_AVERAGE.csv,True,Completed successfully
08_12,POS,MARGINAL,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,297,0.05388108577817234,3,10,0.7035119926400067,0.8650089137415928,6.388511557344611e-06,0.0004793052550782129,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_08_12_POS_MARGINAL.csv,True,Completed successfully
12_16,NEG,AVERAGE,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,705,0.024998669141160067,4,9,0.7062457767842898,0.749371237781407,8.306630840098343e-05,1.4681123541401887e-06,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_12_16_NEG_AVERAGE.csv,True,Completed successfully
12_16,NEG,MARGINAL,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,424,0.08626365289537273,4,8,0.6356054176537318,0.8864671829896426,0.0004310054053736164,2.4369427722569606e-06,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_12_16_NEG_MARGINAL.csv,True,Completed successfully
12_16,POS,AVERAGE,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,633,0.025528262591708633,4,1,0.6485433766378039,0.7559702553281903,2.070717159846565e-07,1.8150519597329888e-08,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_12_16_POS_AVERAGE.csv,True,Completed successfully
12_16,POS,MARGINAL,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,323,0.04308515119132366,3,10,0.7431112214919919,0.8292714820832782,2.6187282133615394e-07,5.765835785477888,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_12_16_POS_MARGINAL.csv,True,Completed successfully
16_20,NEG,AVERAGE,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,311,0.06469062430311298,3,9,0.7125328734079353,0.8891434642911289,0.0002543262448784427,0.0002719992330165258,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_16_20_NEG_AVERAGE.csv,True,Completed successfully
16_20,NEG,MARGINAL,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,455,0.04243636120240363,3,9,0.6494155258439291,0.9208193334846079,7.470618903064984e-07,0.0013639793624721619,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_16_20_NEG_MARGINAL.csv,True,Completed successfully
16_20,POS,AVERAGE,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,490,0.01882068345918821,3,5,0.6608936049535126,0.9286720386508426,0.036520713774788466,1.0245457219761186e-08,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_16_20_POS_AVERAGE.csv,True,Completed successfully
16_20,POS,MARGINAL,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,297,0.05388108577817234,3,10,0.7035119926400067,0.8650089137415928,6.388511557344611e-06,0.0004793052550782129,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_16_20_POS_MARGINAL.csv,True,Completed successfully
20_24,NEG,AVERAGE,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,484,0.012657449701568272,3,3,0.6532912859582701,0.9498608324652187,1.969481872799116e-06,0.2519104673843759,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_20_24_NEG_AVERAGE.csv,True,Completed successfully
20_24,NEG,MARGINAL,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,629,0.02549880774950293,4,2,0.6666290212811596,0.8147659117258531,0.00318817731785733,4.9404443855645616e-06,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_20_24_NEG_MARGINAL.csv,True,Completed successfully
20_24,POS,AVERAGE,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,420,0.0833241772293919,3,5,0.6439976815326217,0.9902901421771463,0.03124678929568574,0.000206511914132925,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_20_24_POS_AVERAGE.csv,True,Completed successfully
20_24,POS,MARGINAL,7,EXESSIVE_AVAILABLE_CAPACITY_UNTIL_PRICE_LIMIT_9999_€/MWh,1,4,483,0.07856596065646297,3,9,0.6775795129481913,0.825892161012452,0.04506734311842304,0.00010477271692943976,/ceph/home/glo54486/Economic_LSTM_XGboost/03_Output_paper/xgboost_v2_exog_4_model_output/xgboost_v2_exog_4_ts7_model_results_20_24_POS_MARGINAL.csv,True,Completed successfully
